vente_id,no_commande,date_commande_id,date_livraison_id,date_paiement_id,client_id,produit_id,entrepot_id,employe_id,quantite,prix_unitaire,remise_pct,cout_unitaire,montant_ht,cout_total,marge,canal_vente,delai_paiement_jours,delai_livraison_jours
212,CMD-101981,20241029,20241101,20241205,85,6,1,29,17,250.69,25.1,178.72,4261.73,3038.24,1223.49,Téléphone,37,3
213,CMD-102201,20241128,20241201,20250103,141,89,3,39,6,290.79,8.1,157.64,1744.74,945.84,798.9,Téléphone,36,3
214,CMD-102129,20241119,20241123,20241220,120,81,1,19,3,497.29,16.2,302.82,1491.87,908.46,583.41,Représentant,31,4
215,CMD-101628,20240919,20240921,20241027,88,172,2,15,6,388.12,7.3,216.67,2328.72,1300.02,1028.7,Téléphone,38,2
216,CMD-100012,20240103,20240106,20240130,124,98,1,8,6,430.95,2.3,257.11,2585.7,1542.66,1043.04,Représentant,27,3
217,CMD-100624,20240503,20240510,20240614,200,2,3,29,2,453.44,3.2,292.58,906.88,585.16,321.72,Représentant,42,7
218,CMD-101524,20240910,20240918,20241023,167,62,2,15,4,144.84,19.4,112.54,579.36,450.16,129.2,Portail web,43,8
219,CMD-101507,20240909,20240914,20241103,85,102,2,29,8,393.56,18.8,255.33,3148.48,2042.64,1105.84,Téléphone,55,5
220,CMD-101450,20240902,20240906,20241023,154,150,2,39,11,467.04,25.4,339.92,5137.44,3739.12,1398.32,Téléphone,51,4
221,CMD-100999,20240625,20240628,20240715,196,108,1,8,5,219.86,19.5,166.46,1099.3,832.3,267.0,Représentant,20,3
222,CMD-100420,20240404,20240413,20240524,215,27,2,8,3,404.16,11.8,249.72,1212.48,749.16,463.32,Portail web,50,9
223,CMD-100008,20240102,20240105,20240204,169,135,1,15,3,65.95,10.0,39.89,197.85,119.67,78.18,Portail web,33,3
224,CMD-101497,20240906,20240914,20241013,87,87,1,15,2,365.68,5.2,211.22,731.36,422.44,308.92,Représentant,37,8
225,CMD-101048,20240702,20240710,20240817,196,126,3,8,7,163.84,19.1,130.29,1146.88,912.03,234.85,Portail web,46,8
226,CMD-100427,20240405,20240411,20240521,154,174,2,39,10,233.38,20.9,165.53,2333.8,1655.3,678.5,Portail web,46,6
227,CMD-101148,20240723,20240728,20240910,133,119,1,18,3,80.23,12.6,58.44,240.69,175.32,65.37,Courriel,49,5
228,CMD-100480,20240411,20240414,20240605,51,41,3,29,4,227.42,10.3,159.88,909.68,639.52,270.16,Téléphone,55,3
229,CMD-101554,20240911,20240920,20241013,154,116,2,39,8,72.28,18.5,58.93,578.24,471.44,106.8,Portail web,32,9
230,CMD-100839,20240531,20240602,20240705,96,40,1,39,4,416.58,5.5,268.77,1666.32,1075.08,591.24,Portail web,35,2
231,CMD-101732,20241001,20241008,20241027,3,50,2,15,4,419.68,16.8,291.69,1678.72,1166.76,511.96,Portail web,26,7
232,CMD-101462,20240903,20240907,20241017,152,113,3,15,2,398.46,6.7,276.01,796.92,552.02,244.9,Téléphone,44,4
233,CMD-100413,20240403,20240412,20240430,124,161,1,8,4,128.69,4.7,62.84,514.76,251.36,263.4,Représentant,27,9
234,CMD-102164,20241122,20241130,20250120,154,57,1,39,11,22.49,24.6,19.26,247.39,211.86,35.53,Représentant,59,8
235,CMD-101299,20240814,20240818,20241010,170,59,1,8,2,441.48,16.3,324.94,882.96,649.88,233.08,Courriel,57,4
236,CMD-102003,20241031,20241103,20250102,44,156,2,39,4,258.61,14.4,161.25,1034.44,645.0,389.44,Courriel,63,3
237,CMD-100913,20240612,20240621,20240726,100,57,2,29,2,26.64,10.7,19.26,53.28,38.52,14.76,Courriel,44,9
238,CMD-100176,20240221,20240224,20240408,219,81,2,18,2,552.15,6.9,302.82,1104.3,605.64,498.66,Salon,47,3
239,CMD-102022,20241101,20241104,20241215,196,182,2,8,17,83.54,23.3,56.87,1420.18,966.79,453.39,Représentant,44,3
240,CMD-100679,20240510,20240516,20240704,190,58,2,18,2,233.64,4.6,146.46,467.28,292.92,174.36,Téléphone,55,6
241,CMD-100118,20240205,20240209,20240325,119,2,1,24,3,389.05,17.0,292.58,1167.15,877.74,289.41,Représentant,49,4
242,CMD-100540,20240422,20240428,20240603,118,75,2,24,8,85.32,15.3,59.74,682.56,477.92,204.64,Représentant,42,6
243,CMD-100735,20240517,20240519,20240620,173,30,1,15,3,175.22,4.3,98.88,525.66,296.64,229.02,Portail web,34,2
244,CMD-101971,20241028,20241101,,111,94,2,13,1,199.13,2.3,121.74,199.13,121.74,77.39,Téléphone,,4
245,CMD-101027,20240628,20240707,20240724,181,114,3,13,17,204.38,19.1,149.59,3474.46,2543.03,931.43,Représentant,26,9
246,CMD-100615,20240502,20240504,20240524,99,64,2,15,6,96.53,22.9,69.43,579.18,416.58,162.6,Téléphone,22,2
247,CMD-101601,20240916,20240921,20241027,129,164,1,18,8,165.41,15.2,98.38,1323.28,787.04,536.24,Représentant,41,5
248,CMD-100154,20240214,20240217,20240320,12,168,3,39,3,339.71,15.1,224.71,1019.13,674.13,345.0,Téléphone,35,3
249,CMD-100647,20240507,20240513,20240623,217,136,2,39,3,180.41,13.1,110.14,541.23,330.42,210.81,Portail web,47,6
250,CMD-100905,20240611,20240616,20240622,186,88,3,10,4,606.85,3.6,335.85,2427.4,1343.4,1084.0,Représentant,11,5
251,CMD-102021,20241101,20241107,20241130,70,69,2,19,2,381.44,4.3,198.5,762.88,397.0,365.88,Téléphone,29,6
252,CMD-100652,20240507,20240516,20240613,99,126,1,15,8,150.54,25.6,130.29,1204.32,1042.32,162.0,Non renseigné,37,9
253,CMD-101084,20240708,20240712,20240811,97,121,1,29,6,68.52,12.0,43.73,411.12,262.38,148.74,Représentant,34,4
254,CMD-101450,20240902,20240906,20241023,154,39,2,39,10,147.73,25.4,119.66,1477.3,1196.6,280.7,Portail web,51,4
255,CMD-100879,20240607,20240615,20240712,96,48,1,39,4,47.03,8.1,32.82,188.12,131.28,56.84,Représentant,35,8
256,CMD-100783,20240524,20240526,20240708,184,45,2,8,12,110.39,15.8,76.76,1324.68,921.12,403.56,Courriel,45,2
257,CMD-101078,20240706,20240712,20240719,12,34,2,39,24,208.62,12.2,151.89,5006.88,3645.36,1361.52,Représentant,13,6
258,CMD-102128,20241119,20241127,20241213,120,160,3,19,4,65.96,16.2,40.71,263.84,162.84,101.0,Courriel,24,8
259,CMD-102204,20241129,20241204,20250107,69,113,1,39,1,356.88,16.4,276.01,356.88,276.01,80.87,Représentant,39,5
260,CMD-100392,20240401,20240409,20240422,208,58,1,10,6,237.44,3.0,146.46,1424.64,878.76,545.88,Représentant,21,8
261,CMD-101288,20240813,20240818,20240914,175,106,2,8,24,516.33,2.7,333.09,12391.92,7994.16,4397.76,Représentant,32,5
262,CMD-100642,20240507,20240513,20240614,167,120,3,15,8,220.32,25.8,182.88,1762.56,1463.04,299.52,Portail web,38,6
263,CMD-100124,20240206,20240212,20240326,80,176,2,24,11,496.87,21.2,322.02,5465.57,3542.22,1923.35,Courriel,49,6
264,CMD-100137,20240209,20240218,20240305,66,116,2,13,2,83.98,5.3,58.93,167.96,117.86,50.1,Représentant,25,9
265,CMD-101746,20241002,20241005,20241204,67,87,2,39,8,366.96,4.9,211.22,2935.68,1689.76,1245.92,Téléphone,63,3
266,CMD-100171,20240220,20240225,20240407,8,43,2,8,1,439.16,16.8,294.1,439.16,294.1,145.06,Portail web,47,5
267,CMD-101265,20240809,20240812,20240903,29,44,2,15,2,302.05,6.5,195.45,604.1,390.9,213.2,Portail web,25,3
268,CMD-100576,20240426,20240502,20240607,40,171,2,39,9,120.64,23.8,83.7,1085.76,753.3,332.46,Représentant,42,6
269,CMD-102080,20241112,20241114,20241213,41,146,1,39,2,314.59,16.2,220.88,629.18,441.76,187.42,Représentant,31,2
270,CMD-102161,20241122,20241127,20250119,74,93,3,10,2,210.97,5.7,132.18,421.94,264.36,157.58,Représentant,58,5
271,CMD-102013,20241031,20241105,20241204,152,78,2,15,12,350.49,8.6,197.64,4205.88,2371.68,1834.2,Portail web,34,5
272,CMD-100183,20240223,20240226,20240326,195,43,3,24,3,453.6,14.1,294.1,1360.8,882.3,478.5,Portail web,32,3
273,CMD-101366,20240822,20240826,,97,8,1,29,1,196.05,16.2,128.94,196.05,128.94,67.11,Représentant,,4
274,CMD-100348,20240325,20240329,20240508,38,38,2,8,24,482.14,12.6,313.36,11571.36,7520.64,4050.72,Représentant,44,4
275,CMD-102282,20241218,20241224,20250112,127,85,3,13,6,58.06,13.6,40.9,348.36,245.4,102.96,Portail web,25,6
276,CMD-100328,20240320,20240328,20240411,131,81,2,10,12,529.85,10.7,302.82,6358.2,3633.84,2724.36,Représentant,22,8
277,CMD-100191,20240226,20240228,20240428,181,96,2,13,20,231.8,21.7,170.74,4636.0,3414.8,1221.2,Portail web,62,2
278,CMD-101207,20240802,20240806,20240825,92,4,2,39,10,220.42,19.6,155.56,2204.2,1555.6,648.6,Portail web,23,4
279,CMD-101008,20240626,20240702,20240816,214,171,2,8,9,117.93,25.5,83.7,1061.37,753.3,308.07,Représentant,51,6
280,CMD-100996,20240625,20240703,20240905,158,111,1,39,6,196.91,11.1,145.84,1181.46,875.04,306.42,Représentant,72,8
281,CMD-101088,20240708,20240715,20240727,131,48,1,10,12,45.57,11.0,32.82,546.84,393.84,153.0,Non renseigné,19,7
282,CMD-100747,20240520,20240528,,189,109,2,19,1,408.6,11.2,303.82,408.6,303.82,104.78,Portail web,,8
283,CMD-101132,20240719,20240728,20240806,194,16,2,8,2,305.95,26.0,219.41,611.9,438.82,173.08,Représentant,18,9
284,CMD-101998,20241030,20241102,20241215,210,78,2,29,16,292.92,23.6,197.64,4686.72,3162.24,1524.48,Salon,46,3
285,CMD-100905,20240611,20240616,20240622,186,39,3,10,4,190.75,3.6,119.66,763.0,478.64,284.36,Portail web,11,5
286,CMD-100977,20240620,20240627,20240818,99,59,1,15,2,411.72,21.9,324.94,823.44,649.88,173.56,Représentant,59,7
287,CMD-101166,20240726,20240729,20240905,68,121,3,13,24,71.99,7.5,43.73,1727.76,1049.52,678.24,Représentant,41,3
288,CMD-101275,20240812,20240821,20240921,9,166,2,39,3,402.34,3.2,212.88,1207.02,638.64,568.38,Portail web,40,9
289,CMD-100161,20240216,20240224,20240402,59,127,3,39,1,287.57,4.5,170.72,287.57,170.72,116.85,Représentant,46,8
290,CMD-100361,20240327,20240403,20240516,203,64,3,19,8,100.01,20.2,69.43,800.08,555.44,244.64,Représentant,50,7
291,CMD-101297,20240814,20240823,20240926,46,53,2,8,2,283.66,13.3,176.84,567.32,353.68,213.64,Portail web,43,9
292,CMD-100779,20240524,20240527,20240705,80,107,2,24,22,177.81,19.3,147.44,3911.82,3243.68,668.14,Portail web,42,3
293,CMD-102155,20241121,20241128,20241231,46,125,1,8,1,370.02,15.9,285.25,370.02,285.25,84.77,Représentant,40,7
294,CMD-100013,20240104,20240112,20240211,161,176,2,39,2,593.58,5.9,322.02,1187.16,644.04,543.12,Représentant,38,8
295,CMD-101597,20240916,20240923,20241021,89,96,1,10,7,240.77,18.7,170.74,1685.39,1195.18,490.21,Téléphone,35,7
296,CMD-100272,20240311,20240320,20240424,89,38,3,10,10,425.6,22.9,313.36,4256.0,3133.6,1122.4,Portail web,44,9
297,CMD-101845,20241011,20241016,20241118,214,147,1,8,4,447.92,25.1,339.78,1791.68,1359.12,432.56,Courriel,38,5
298,CMD-100869,20240605,20240614,20240620,51,19,1,29,1,259.57,13.8,170.21,259.57,170.21,89.36,Représentant,15,9
299,CMD-100489,20240412,20240415,20240511,154,120,2,39,24,220.78,25.6,182.88,5298.72,4389.12,909.6,Représentant,29,3
300,CMD-101815,20241009,20241015,20241017,190,78,2,18,3,374.81,2.2,197.64,1124.43,592.92,531.51,Portail web,8,6
301,CMD-101420,20240829,20240831,20241017,156,180,2,39,2,182.0,3.9,93.34,364.0,186.68,177.32,Portail web,49,2
302,CMD-100680,20240510,20240517,20240616,163,62,2,29,2,169.54,5.6,112.54,339.08,225.08,114.0,Courriel,37,7
303,CMD-101418,20240829,20240907,20241013,212,13,2,8,2,439.6,14.8,308.85,879.2,617.7,261.5,Non renseigné,45,9
304,CMD-101171,20240727,20240803,20240826,210,147,2,29,5,475.18,20.6,339.78,2375.9,1698.9,677.0,Portail web,30,7
305,CMD-100079,20240124,20240201,20240303,170,110,2,8,3,254.54,10.3,178.91,763.62,536.73,226.89,Portail web,39,8
306,CMD-100539,20240420,20240426,20240612,17,53,1,15,5,246.21,24.7,176.84,1231.05,884.2,346.85,Représentant,53,6
307,CMD-101767,20241003,20241012,20241024,44,86,3,39,3,118.28,14.1,80.72,354.84,242.16,112.68,Représentant,21,9
308,CMD-100558,20240424,20240502,20240523,17,120,3,15,14,231.14,22.1,182.88,3235.96,2560.32,675.64,Portail web,29,8
309,CMD-101733,20241001,20241004,20241105,162,91,2,19,4,550.18,3.1,279.07,2200.72,1116.28,1084.44,Portail web,35,3
310,CMD-100191,20240226,20240228,20240428,181,162,2,13,8,107.28,21.7,66.97,858.24,535.76,322.48,Courriel,62,2
311,CMD-101205,20240801,20240808,20240918,41,27,2,39,6,392.17,14.4,249.72,2353.02,1498.32,854.7,Portail web,48,7
312,CMD-100909,20240611,20240617,20240731,3,139,2,15,24,308.39,14.0,198.93,7401.36,4774.32,2627.04,Portail web,50,6
313,CMD-101801,20241008,20241016,20241121,180,65,2,15,3,221.95,11.0,128.81,665.85,386.43,279.42,Représentant,44,8
314,CMD-100235,20240305,20240312,20240416,162,174,2,19,3,273.68,7.3,165.53,821.04,496.59,324.45,Représentant,42,7
315,CMD-100489,20240412,20240415,20240511,154,145,2,39,25,136.96,25.6,108.83,3424.0,2720.75,703.25,Représentant,29,3
316,CMD-100179,20240221,20240228,20240331,44,60,3,39,3,338.4,14.5,241.9,1015.2,725.7,289.5,Représentant,39,7
317,CMD-101822,20241010,20241016,20241124,69,87,3,39,3,328.77,14.8,211.22,986.31,633.66,352.65,Téléphone,45,6
318,CMD-100209,20240229,20240309,20240404,129,22,1,18,3,403.75,11.2,247.74,1211.25,743.22,468.03,Représentant,35,9
319,CMD-100769,20240522,20240525,20240710,129,123,2,18,1,191.3,12.1,129.56,191.3,129.56,61.74,Représentant,49,3
320,CMD-100508,20240416,20240418,20240529,11,170,2,19,3,30.97,11.9,16.6,92.91,49.8,43.11,Représentant,43,2
321,CMD-100574,20240426,20240501,20240627,203,143,2,19,13,298.38,20.5,215.92,3878.94,2806.96,1071.98,Représentant,62,5
322,CMD-101643,20240920,20240923,20241025,46,110,3,8,4,248.63,12.4,178.91,994.52,715.64,278.88,Représentant,35,3
323,CMD-102094,20241113,20241116,20241226,167,167,1,15,11,299.11,19.4,205.42,3290.21,2259.62,1030.59,Représentant,43,3
324,CMD-101141,20240722,20240730,20240907,214,48,2,8,6,41.1,19.7,32.82,246.6,196.92,49.68,Téléphone,47,8
325,CMD-101493,20240906,20240911,20241009,203,35,2,19,6,39.46,18.4,30.0,236.76,180.0,56.76,Téléphone,33,5
326,CMD-101386,20240826,20240904,20241005,203,61,1,19,9,88.65,25.0,75.23,797.85,677.07,120.78,Portail web,40,9
327,CMD-100374,20240328,20240405,20240410,85,53,1,29,35,244.5,25.3,176.84,8557.5,6189.4,2368.1,Représentant,13,8
328,CMD-101970,20241028,20241102,20241212,101,137,2,18,2,41.35,3.4,25.06,82.7,50.12,32.58,Représentant,45,5
329,CMD-100998,20240625,20240703,20240804,196,28,2,8,26,177.24,25.0,140.77,4608.24,3660.02,948.22,Téléphone,40,8
330,CMD-100379,20240329,20240331,20240524,57,119,2,39,4,77.72,15.4,58.44,310.88,233.76,77.12,Portail web,56,2
331,CMD-102099,20241114,20241120,20241212,110,153,1,29,12,183.24,8.7,113.61,2198.88,1363.32,835.56,Portail web,28,6
332,CMD-101384,20240824,20240901,20241004,99,169,1,15,15,446.25,22.6,276.47,6693.75,4147.05,2546.7,Téléphone,41,8
333,CMD-100478,20240411,20240413,20240528,105,28,3,8,12,227.46,3.8,140.77,2729.52,1689.24,1040.28,Portail web,47,2
334,CMD-101363,20240821,20240827,20241026,160,21,2,13,24,348.73,4.1,201.55,8369.52,4837.2,3532.32,Téléphone,66,6
335,CMD-100937,20240614,20240622,20240807,199,141,1,19,4,424.16,15.0,307.78,1696.64,1231.12,465.52,Téléphone,54,8
336,CMD-100784,20240524,20240528,20240702,170,49,2,8,24,48.7,10.9,30.58,1168.8,733.92,434.88,Téléphone,39,4
337,CMD-101434,20240830,20240905,20241008,5,7,1,8,2,98.33,4.8,55.96,196.66,111.92,84.74,Portail web,39,6
338,CMD-101355,20240820,20240829,20241015,214,26,2,8,3,349.02,20.4,241.74,1047.06,725.22,321.84,Représentant,56,9
339,CMD-100368,20240328,20240405,20240509,143,3,1,19,3,279.82,6.2,188.61,839.46,565.83,273.63,Représentant,42,8
340,CMD-101493,20240906,20240911,20241009,203,140,2,19,30,51.81,18.4,40.41,1554.3,1212.3,342.0,Courriel,33,5
341,CMD-100725,20240516,20240524,20240625,194,107,3,8,19,168.45,23.5,147.44,3200.55,2801.36,399.19,Portail web,40,8
342,CMD-101472,20240904,20240910,20241118,60,74,2,29,2,188.52,2.9,108.27,377.04,216.54,160.5,Représentant,75,6
343,CMD-100611,20240501,20240503,20240605,92,7,1,39,36,79.44,23.1,55.96,2859.84,2014.56,845.28,Portail web,35,2
344,CMD-102232,20241204,20241210,20250115,132,158,2,10,4,304.81,12.8,180.81,1219.24,723.24,496.0,Portail web,42,6
345,CMD-100956,20240618,20240623,20240716,214,9,2,8,2,79.45,24.5,66.28,158.9,132.56,26.34,Portail web,28,5
346,CMD-102299,20241223,20250101,20250121,210,96,1,29,17,232.23,21.6,170.74,3947.91,2902.58,1045.33,Portail web,29,9
347,CMD-102266,20241213,20241216,20250121,65,78,1,10,24,331.39,13.6,197.64,7953.36,4743.36,3210.0,Représentant,39,3
348,CMD-100979,20240620,20240625,20240725,17,133,1,15,2,82.89,18.2,61.66,165.78,123.32,42.46,Représentant,35,5
349,CMD-102217,20241130,20241207,20250101,5,175,1,8,6,166.05,2.2,94.86,996.3,569.16,427.14,Représentant,32,7
350,CMD-100878,20240607,20240610,,165,119,1,18,8,87.13,5.1,58.44,697.04,467.52,229.52,Téléphone,,3
351,CMD-102323,20241231,20250106,20250205,218,74,1,24,6,148.35,23.6,108.27,890.1,649.62,240.48,Téléphone,36,6
352,CMD-101874,20241016,20241025,20241127,136,144,1,18,12,155.89,12.7,96.31,1870.68,1155.72,714.96,Téléphone,42,9
353,CMD-101856,20241014,20241021,20241118,99,115,3,15,2,58.07,22.2,46.26,116.14,92.52,23.62,Représentant,35,7
354,CMD-102326,20241231,20250106,20250220,25,154,1,15,12,457.25,14.5,323.13,5487.0,3877.56,1609.44,Représentant,51,6
355,CMD-102156,20241121,20241125,20241219,16,129,1,8,2,61.35,14.7,45.49,122.7,90.98,31.72,Portail web,28,4
356,CMD-100433,20240406,20240414,20240522,126,84,2,8,12,553.55,4.7,312.0,6642.6,3744.0,2898.6,Représentant,46,8
357,CMD-100317,20240319,20240328,20240516,192,82,2,19,4,427.45,10.1,278.39,1709.8,1113.56,596.24,Représentant,58,9
358,CMD-101084,20240708,20240712,20240811,97,157,1,29,4,46.08,12.0,24.69,184.32,98.76,85.56,Portail web,34,4
359,CMD-101439,20240830,20240908,20241010,49,49,1,24,2,46.63,14.7,30.58,93.26,61.16,32.1,Représentant,41,9
360,CMD-102190,20241127,20241201,20241216,80,130,3,24,8,459.0,18.7,317.23,3672.0,2537.84,1134.16,Représentant,19,4
361,CMD-101803,20241008,20241017,20241123,19,176,1,10,4,608.78,3.4,322.02,2435.12,1288.08,1147.04,Représentant,46,9
362,CMD-100137,20240209,20240218,20240305,66,180,2,13,6,179.33,5.3,93.34,1075.98,560.04,515.94,Représentant,25,9
363,CMD-101167,20240726,20240802,20240921,210,175,1,29,21,131.64,22.5,94.86,2764.44,1992.06,772.38,Portail web,57,7
364,CMD-101991,20241030,20241102,20241223,199,182,3,19,1,91.1,16.3,56.87,91.1,56.87,34.23,Représentant,54,3
365,CMD-101413,20240828,20240904,20241006,154,173,2,39,7,317.68,20.3,207.98,2223.76,1455.86,767.9,Portail web,39,7
366,CMD-100365,20240327,20240331,,166,163,1,24,3,578.3,5.7,294.58,1734.9,883.74,851.16,Représentant,,4
367,CMD-101957,20241025,20241102,20241203,78,120,3,24,24,271.97,8.4,182.88,6527.28,4389.12,2138.16,Portail web,39,8
368,CMD-101400,20240827,20240829,20241013,62,13,3,8,4,482.15,6.6,308.85,1928.6,1235.4,693.2,Téléphone,47,2
369,CMD-101938,20241023,20241025,20241204,122,58,1,8,4,236.47,3.4,146.46,945.88,585.84,360.04,Représentant,42,2
370,CMD-100911,20240611,20240615,20240807,31,179,2,29,1,381.43,11.6,226.59,381.43,226.59,154.84,Portail web,57,4
371,CMD-102058,20241108,20241114,20241220,24,92,2,24,3,272.18,3.6,140.04,816.54,420.12,396.42,Salon,42,6
372,CMD-102098,20241114,20241123,20241204,135,101,2,29,3,104.95,3.3,62.94,314.85,188.82,126.03,Courriel,20,9
373,CMD-102056,20241107,20241109,20241204,69,144,2,39,4,157.94,11.5,96.31,631.76,385.24,246.52,Représentant,27,2
374,CMD-101044,20240701,20240706,20240802,80,107,1,24,30,172.29,21.8,147.44,5168.7,4423.2,745.5,Représentant,32,5
375,CMD-101499,20240906,20240913,20241010,190,41,2,18,6,232.22,8.4,159.88,1393.32,959.28,434.04,Représentant,34,7
376,CMD-100635,20240506,20240514,,20,147,3,10,2,526.53,12.0,339.78,1053.06,679.56,373.5,Courriel,,8
377,CMD-101270,20240810,20240814,20240905,43,50,1,15,1,446.68,11.4,291.69,446.68,291.69,154.99,Représentant,26,4
378,CMD-102279,20241217,20241225,20250117,152,180,2,15,3,181.82,4.0,93.34,545.46,280.02,265.44,Portail web,31,8
379,CMD-101112,20240715,20240724,20240819,2,64,2,39,4,121.55,3.0,69.43,486.2,277.72,208.48,Portail web,35,9
380,CMD-100370,20240328,20240405,20240514,89,5,3,10,12,267.08,18.3,204.06,3204.96,2448.72,756.24,Téléphone,47,8
381,CMD-102020,20241101,20241106,20241219,129,41,1,18,3,210.74,16.9,159.88,632.22,479.64,152.58,Courriel,48,5
382,CMD-100719,20240516,20240525,20240628,40,179,2,39,4,341.15,21.0,226.59,1364.6,906.36,458.24,Représentant,43,9
383,CMD-101505,20240907,20240915,20241020,212,116,1,8,2,77.12,13.0,58.93,154.24,117.86,36.38,Courriel,43,8
384,CMD-100872,20240606,20240615,20240709,19,5,2,10,6,316.08,3.3,204.06,1896.48,1224.36,672.12,Représentant,33,9
385,CMD-101212,20240802,20240804,20240820,194,22,2,8,13,348.07,23.4,247.74,4524.91,3220.62,1304.29,Représentant,18,2
386,CMD-102270,20241214,20241217,20250113,40,144,1,39,18,137.4,23.0,96.31,2473.2,1733.58,739.62,Téléphone,30,3
387,CMD-101641,20240920,20240923,20241026,88,37,2,15,4,29.32,2.0,16.31,117.28,65.24,52.04,Représentant,36,3
388,CMD-101396,20240827,20240903,20241020,164,73,2,15,8,402.35,10.5,255.0,3218.8,2040.0,1178.8,Portail web,54,7
389,CMD-101993,20241030,20241108,20241225,220,60,2,19,8,343.16,13.3,241.9,2745.28,1935.2,810.08,Téléphone,56,9
390,CMD-101034,20240628,20240630,20240811,112,35,2,18,4,45.65,5.6,30.0,182.6,120.0,62.6,Courriel,44,2
391,CMD-102284,20241218,20241221,20250115,44,93,1,39,4,191.7,14.3,132.18,766.8,528.72,238.08,Représentant,28,3
392,CMD-102271,20241214,20241218,20250129,68,163,1,13,6,590.34,3.7,294.58,3542.04,1767.48,1774.56,Courriel,46,4
393,CMD-101024,20240628,20240701,20240827,163,104,2,29,8,108.09,2.3,75.12,864.72,600.96,263.76,Représentant,60,3
394,CMD-102187,20241127,20241206,20250118,47,97,1,29,8,316.69,13.9,210.05,2533.52,1680.4,853.12,Représentant,52,9
395,CMD-101944,20241024,20241031,20241113,194,152,1,8,6,388.62,19.2,265.82,2331.72,1594.92,736.8,Représentant,20,7
396,CMD-101423,20240829,20240907,20241004,175,115,1,8,2,73.08,2.1,46.26,146.16,92.52,53.64,Téléphone,36,9
