rejet_id,source,cle,champ,valeur,motif,action
1221,achats_fournisseurs.csv,ACH-70213,code_article,BD-9703,article_inconnu,rejetee
1222,achats_fournisseurs.csv,ACH-70237,code_article,BD-9005,article_inconnu,rejetee
1223,achats_fournisseurs.csv,ACH-70244,code_article,BD-9715,article_inconnu,rejetee
1224,achats_fournisseurs.csv,ACH-70271,quantite,-6,quantite_negative,conservee comme retour
1225,achats_fournisseurs.csv,ACH-70272,quantite,-24,quantite_negative,conservee comme retour
1226,achats_fournisseurs.csv,ACH-70279,quantite,-6,quantite_negative,conservee comme retour
1227,achats_fournisseurs.csv,ACH-70281,code_article,BD-9483,article_inconnu,rejetee
1228,achats_fournisseurs.csv,ACH-70297,code_article,BD-9052,article_inconnu,rejetee
1229,achats_fournisseurs.csv,ACH-70314,code_article,BD-9620,article_inconnu,rejetee
1230,achats_fournisseurs.csv,ACH-70315,quantite,-6,quantite_negative,conservee comme retour
1231,achats_fournisseurs.csv,ACH-70337,quantite,-12,quantite_negative,conservee comme retour
1232,achats_fournisseurs.csv,ACH-70341,quantite,-15,quantite_negative,conservee comme retour
1233,achats_fournisseurs.csv,ACH-70355,code_article,BD-9433,article_inconnu,rejetee
1234,achats_fournisseurs.csv,ACH-70356,quantite,-60,quantite_negative,conservee comme retour
1235,achats_fournisseurs.csv,ACH-70369,code_article,BD-9172,article_inconnu,rejetee
1236,achats_fournisseurs.csv,ACH-70382,quantite,-24,quantite_negative,conservee comme retour
1237,achats_fournisseurs.csv,ACH-70403,quantite,-24,quantite_negative,conservee comme retour
1238,achats_fournisseurs.csv,ACH-70410,quantite,-24,quantite_negative,conservee comme retour
1239,achats_fournisseurs.csv,ACH-70423,quantite,-24,quantite_negative,conservee comme retour
1240,achats_fournisseurs.csv,ACH-70426,quantite,-15,quantite_negative,conservee comme retour
1241,achats_fournisseurs.csv,ACH-70437,code_article,BD-9721,article_inconnu,rejetee
1242,achats_fournisseurs.csv,ACH-70447,code_article,BD-9984,article_inconnu,rejetee
1243,achats_fournisseurs.csv,ACH-70454,quantite,-15,quantite_negative,conservee comme retour
1244,achats_fournisseurs.csv,ACH-70476,quantite,-12,quantite_negative,conservee comme retour
1245,achats_fournisseurs.csv,ACH-70495,quantite,-24,quantite_negative,conservee comme retour
1246,achats_fournisseurs.csv,ACH-70497,code_article,BD-9518,article_inconnu,rejetee
1247,achats_fournisseurs.csv,ACH-70500,quantite,-60,quantite_negative,conservee comme retour
1248,achats_fournisseurs.csv,ACH-70517,quantite,-3,quantite_negative,conservee comme retour
1249,achats_fournisseurs.csv,ACH-70550,quantite,-30,quantite_negative,conservee comme retour
1250,achats_fournisseurs.csv,ACH-70560,code_article,BD-9141,article_inconnu,rejetee
1251,achats_fournisseurs.csv,ACH-70562,code_article,BD-9180,article_inconnu,rejetee
1252,achats_fournisseurs.csv,ACH-70564,quantite,-12,quantite_negative,conservee comme retour
1253,achats_fournisseurs.csv,ACH-70572,quantite,-30,quantite_negative,conservee comme retour
1254,achats_fournisseurs.csv,ACH-70589,quantite,-24,quantite_negative,conservee comme retour
1255,achats_fournisseurs.csv,ACH-70593,code_article,BD-9161,article_inconnu,rejetee
1256,achats_fournisseurs.csv,ACH-70602,quantite,-9,quantite_negative,conservee comme retour
1257,achats_fournisseurs.csv,ACH-70605,quantite,-24,quantite_negative,conservee comme retour
1258,achats_fournisseurs.csv,ACH-70608,code_article,BD-9273,article_inconnu,rejetee
1259,achats_fournisseurs.csv,ACH-70616,quantite,-60,quantite_negative,conservee comme retour
1260,achats_fournisseurs.csv,ACH-70635,quantite,-60,quantite_negative,conservee comme retour
1261,achats_fournisseurs.csv,ACH-70651,quantite,-9,quantite_negative,conservee comme retour
1262,achats_fournisseurs.csv,ACH-70653,code_article,BD-9838,article_inconnu,rejetee
1263,achats_fournisseurs.csv,ACH-70668,quantite,-30,quantite_negative,conservee comme retour
1264,achats_fournisseurs.csv,ACH-70670,quantite,-3,quantite_negative,conservee comme retour
1265,achats_fournisseurs.csv,ACH-70673,quantite,-15,quantite_negative,conservee comme retour
1266,achats_fournisseurs.csv,ACH-70675,quantite,-6,quantite_negative,conservee comme retour
1267,achats_fournisseurs.csv,ACH-70678,quantite,-15,quantite_negative,conservee comme retour
1268,achats_fournisseurs.csv,ACH-70689,code_article,BD-9322,article_inconnu,rejetee
1269,stock_inventaire.csv,2024-11-30|ENT-MTL|BD-9931,code_article,BD-9931,article_inconnu,rejetee
1270,stock_inventaire.csv,2024-04-30|ENT-SAG|BD-9834,code_article,BD-9834,article_inconnu,rejetee
1271,stock_inventaire.csv,2025-01-31|ENT-QC|BD-9069,code_article,BD-9069,article_inconnu,rejetee
1272,stock_inventaire.csv,2024-05-31|ENT-MTL|BD-9907,code_article,BD-9907,article_inconnu,rejetee
1273,stock_inventaire.csv,2024-08-31|ENT-SAG|BD-1181,quantite_en_stock,-7,quantite_invalide,rejetee
1274,stock_inventaire.csv,2025-11-30|ENT-QC|BD-9666,code_article,BD-9666,article_inconnu,rejetee
1275,stock_inventaire.csv,2025-05-31|ENT-QC|BD-1019,quantite_en_stock,-8,quantite_invalide,rejetee
1276,stock_inventaire.csv,2024-07-31|ENT-SAG|BD-1177,quantite_en_stock,-7,quantite_invalide,rejetee
1277,stock_inventaire.csv,2024-12-31|ENT-MTL|BD-1040,quantite_en_stock,-7,quantite_invalide,rejetee
1278,stock_inventaire.csv,2024-12-31|ENT-MTL|BD-9738,code_article,BD-9738,article_inconnu,rejetee
1279,stock_inventaire.csv,2024-08-31|ENT-QC|BD-9832,code_article,BD-9832,article_inconnu,rejetee
1280,stock_inventaire.csv,2025-04-30|ENT-QC|BD-1017,-,photo deja enregistree,doublon_exact,rejetee
1281,stock_inventaire.csv,2024-01-31|ENT-MTL|BD-9083,code_article,BD-9083,article_inconnu,rejetee
1282,stock_inventaire.csv,2024-06-30|ENT-SAG|BD-9821,code_article,BD-9821,article_inconnu,rejetee
1283,stock_inventaire.csv,2025-11-30|ENT-QC|BD-1004,quantite_en_stock,-3,quantite_invalide,rejetee
1284,stock_inventaire.csv,2025-05-31|ENT-SAG|BD-9949,code_article,BD-9949,article_inconnu,rejetee
1285,stock_inventaire.csv,2025-06-30|ENT-SAG|BD-9985,code_article,BD-9985,article_inconnu,rejetee
1286,stock_inventaire.csv,2024-04-30|ENT-QC|BD-1082,-,photo deja enregistree,doublon_exact,rejetee
1287,stock_inventaire.csv,2025-04-30|ENT-MTL|BD-1151,quantite_en_stock,-6,quantite_invalide,rejetee
1288,stock_inventaire.csv,2025-01-31|ENT-MTL|BD-1165,-,photo deja enregistree,doublon_exact,rejetee
1289,stock_inventaire.csv,2025-09-30|ENT-SAG|BD-9352,code_article,BD-9352,article_inconnu,rejetee
1290,stock_inventaire.csv,2024-04-30|ENT-MTL|BD-1070,-,photo deja enregistree,doublon_exact,rejetee
1291,stock_inventaire.csv,2025-08-31|ENT-QC|BD-9926,code_article,BD-9926,article_inconnu,rejetee
1292,stock_inventaire.csv,2025-10-31|ENT-QC|BD-1060,-,photo deja enregistree,doublon_exact,rejetee
1293,stock_inventaire.csv,2025-11-30|ENT-QC|BD-9438,code_article,BD-9438,article_inconnu,rejetee
1294,stock_inventaire.csv,2025-05-31|ENT-QC|BD-9581,code_article,BD-9581,article_inconnu,rejetee
1295,stock_inventaire.csv,2024-07-31|ENT-MTL|BD-9815,code_article,BD-9815,article_inconnu,rejetee
1296,stock_inventaire.csv,2024-04-30|ENT-QC|BD-9108,code_article,BD-9108,article_inconnu,rejetee
1297,stock_inventaire.csv,2024-11-30|ENT-SAG|BD-9862,code_article,BD-9862,article_inconnu,rejetee
1298,stock_inventaire.csv,2024-05-31|ENT-SAG|BD-1098,-,photo deja enregistree,doublon_exact,rejetee
1299,stock_inventaire.csv,2025-03-31|ENT-QC|BD-9267,code_article,BD-9267,article_inconnu,rejetee
1300,stock_inventaire.csv,2024-10-31|ENT-QC|BD-9167,code_article,BD-9167,article_inconnu,rejetee
1301,stock_inventaire.csv,2024-02-29|ENT-SAG|BD-9559,code_article,BD-9559,article_inconnu,rejetee
1302,stock_inventaire.csv,2024-12-31|ENT-MTL|BD-9451,code_article,BD-9451,article_inconnu,rejetee
1303,stock_inventaire.csv,2025-05-31|ENT-QC|BD-9973,code_article,BD-9973,article_inconnu,rejetee
1304,stock_inventaire.csv,2025-03-31|ENT-SAG|BD-1108,-,photo deja enregistree,doublon_exact,rejetee
1305,stock_inventaire.csv,2024-04-30|ENT-MTL|BD-9951,code_article,BD-9951,article_inconnu,rejetee
1306,stock_inventaire.csv,2025-04-30|ENT-SAG|BD-1082,-,photo deja enregistree,doublon_exact,rejetee
1307,stock_inventaire.csv,2024-02-29|ENT-MTL|BD-1126,quantite_en_stock,-9,quantite_invalide,rejetee
1308,stock_inventaire.csv,2024-01-31|ENT-MTL|BD-1135,quantite_en_stock,-9,quantite_invalide,rejetee
1309,stock_inventaire.csv,2024-12-31|ENT-SAG|BD-1141,quantite_en_stock,-5,quantite_invalide,rejetee
1310,stock_inventaire.csv,2025-02-28|ENT-QC|BD-1076,quantite_en_stock,-4,quantite_invalide,rejetee
1311,stock_inventaire.csv,2024-01-31|ENT-QC|BD-1082,quantite_en_stock,-8,quantite_invalide,rejetee
1312,stock_inventaire.csv,2025-02-28|ENT-QC|BD-1097,-,photo deja enregistree,doublon_exact,rejetee
1313,stock_inventaire.csv,2024-08-31|ENT-MTL|BD-9617,code_article,BD-9617,article_inconnu,rejetee
1314,stock_inventaire.csv,2025-06-30|ENT-MTL|BD-1038,-,photo deja enregistree,doublon_exact,rejetee
1315,stock_inventaire.csv,2024-10-31|ENT-QC|BD-1045,-,photo deja enregistree,doublon_exact,rejetee
1316,stock_inventaire.csv,2025-05-31|ENT-MTL|BD-1136,-,photo deja enregistree,doublon_exact,rejetee
1317,stock_inventaire.csv,2024-03-31|ENT-MTL|BD-9018,code_article,BD-9018,article_inconnu,rejetee
1318,stock_inventaire.csv,2024-07-31|ENT-MTL|BD-9011,code_article,BD-9011,article_inconnu,rejetee
1319,stock_inventaire.csv,2025-03-31|ENT-QC|BD-1100,-,photo deja enregistree,doublon_exact,rejetee
1320,stock_inventaire.csv,2024-07-31|ENT-QC|BD-1063,quantite_en_stock,-8,quantite_invalide,rejetee
1321,stock_inventaire.csv,2024-04-30|ENT-SAG|BD-9278,code_article,BD-9278,article_inconnu,rejetee
1322,stock_inventaire.csv,2024-02-29|ENT-QC|BD-1008,-,photo deja enregistree,doublon_exact,rejetee
1323,stock_inventaire.csv,2024-11-30|ENT-SAG|BD-1127,-,photo deja enregistree,doublon_exact,rejetee
1324,stock_inventaire.csv,2024-08-31|ENT-SAG|BD-9098,code_article,BD-9098,article_inconnu,rejetee
1325,stock_inventaire.csv,2025-01-31|ENT-SAG|BD-1120,-,photo deja enregistree,doublon_exact,rejetee
1326,stock_inventaire.csv,2025-05-31|ENT-QC|BD-9278,code_article,BD-9278,article_inconnu,rejetee
1327,stock_inventaire.csv,2024-08-31|ENT-SAG|BD-1008,quantite_en_stock,-4,quantite_invalide,rejetee
1328,stock_inventaire.csv,2024-09-30|ENT-QC|BD-1089,quantite_en_stock,-2,quantite_invalide,rejetee
1329,stock_inventaire.csv,2024-08-31|ENT-QC|BD-9634,code_article,BD-9634,article_inconnu,rejetee
1330,stock_inventaire.csv,2024-11-30|ENT-QC|BD-1097,quantite_en_stock,-3,quantite_invalide,rejetee
1331,stock_inventaire.csv,2024-10-31|ENT-SAG|BD-1046,-,photo deja enregistree,doublon_exact,rejetee
1332,stock_inventaire.csv,2025-02-28|ENT-MTL|BD-9700,code_article,BD-9700,article_inconnu,rejetee
1333,stock_inventaire.csv,2024-10-31|ENT-SAG|BD-1098,-,photo deja enregistree,doublon_exact,rejetee
1334,stock_inventaire.csv,2025-12-31|ENT-MTL|BD-1115,-,photo deja enregistree,doublon_exact,rejetee
1335,stock_inventaire.csv,2025-08-31|ENT-SAG|BD-1136,quantite_en_stock,-1,quantite_invalide,rejetee
1336,stock_inventaire.csv,2024-05-31|ENT-SAG|BD-1165,-,photo deja enregistree,doublon_exact,rejetee
1337,stock_inventaire.csv,2025-09-30|ENT-QC|BD-1143,-,photo deja enregistree,doublon_exact,rejetee
1338,stock_inventaire.csv,2025-07-31|ENT-QC|BD-1146,-,photo deja enregistree,doublon_exact,rejetee
1339,stock_inventaire.csv,2025-05-31|ENT-SAG|BD-9156,code_article,BD-9156,article_inconnu,rejetee
1340,stock_inventaire.csv,2024-03-31|ENT-QC|BD-1147,-,photo deja enregistree,doublon_exact,rejetee
1341,stock_inventaire.csv,2024-08-31|ENT-QC|BD-1177,-,photo deja enregistree,doublon_exact,rejetee
1342,stock_inventaire.csv,2025-01-31|ENT-MTL|BD-1154,-,photo deja enregistree,doublon_exact,rejetee
1343,stock_inventaire.csv,2024-11-30|ENT-QC|BD-1038,-,photo deja enregistree,doublon_exact,rejetee
1344,stock_inventaire.csv,2025-04-30|ENT-MTL|BD-1040,-,photo deja enregistree,doublon_exact,rejetee
1345,stock_inventaire.csv,2024-04-30|ENT-QC|BD-9972,code_article,BD-9972,article_inconnu,rejetee
1346,stock_inventaire.csv,2024-05-31|ENT-QC|BD-1079,-,photo deja enregistree,doublon_exact,rejetee
1347,stock_inventaire.csv,2024-10-31|ENT-MTL|BD-1116,quantite_en_stock,-4,quantite_invalide,rejetee
1348,stock_inventaire.csv,2025-04-30|ENT-SAG|BD-1055,quantite_en_stock,-8,quantite_invalide,rejetee
1349,stock_inventaire.csv,2024-07-31|ENT-QC|BD-1042,quantite_en_stock,-4,quantite_invalide,rejetee
1350,stock_inventaire.csv,2025-03-31|ENT-QC|BD-1107,-,photo deja enregistree,doublon_exact,rejetee
1351,stock_inventaire.csv,2024-07-31|ENT-MTL|BD-1128,-,photo deja enregistree,doublon_exact,rejetee
1352,stock_inventaire.csv,2025-11-30|ENT-QC|BD-9630,code_article,BD-9630,article_inconnu,rejetee
1353,stock_inventaire.csv,2025-12-31|ENT-MTL|BD-1165,-,photo deja enregistree,doublon_exact,rejetee
1354,stock_inventaire.csv,2024-10-31|ENT-MTL|BD-1068,quantite_en_stock,-3,quantite_invalide,rejetee
1355,stock_inventaire.csv,2024-09-30|ENT-MTL|BD-1139,quantite_en_stock,-3,quantite_invalide,rejetee
1356,stock_inventaire.csv,2024-01-31|ENT-QC|BD-1105,-,photo deja enregistree,doublon_exact,rejetee
1357,stock_inventaire.csv,2025-08-31|ENT-QC|BD-1104,-,photo deja enregistree,doublon_exact,rejetee
1358,stock_inventaire.csv,2025-03-31|ENT-MTL|BD-1163,quantite_en_stock,-4,quantite_invalide,rejetee
1359,stock_inventaire.csv,2025-07-31|ENT-QC|BD-1045,-,photo deja enregistree,doublon_exact,rejetee
1360,stock_inventaire.csv,2025-10-31|ENT-SAG|BD-1051,-,photo deja enregistree,doublon_exact,rejetee
1361,stock_inventaire.csv,2025-11-30|ENT-MTL|BD-1049,-,photo deja enregistree,doublon_exact,rejetee
1362,stock_inventaire.csv,2025-11-30|ENT-MTL|BD-1053,quantite_en_stock,-2,quantite_invalide,rejetee
1363,stock_inventaire.csv,2024-11-30|ENT-QC|BD-1055,-,photo deja enregistree,doublon_exact,rejetee
1364,stock_inventaire.csv,2025-04-30|ENT-SAG|BD-1017,-,photo deja enregistree,doublon_exact,rejetee
1365,stock_inventaire.csv,2025-06-30|ENT-SAG|BD-1112,-,photo deja enregistree,doublon_exact,rejetee
1366,stock_inventaire.csv,2024-06-30|ENT-QC|BD-9902,code_article,BD-9902,article_inconnu,rejetee
1367,stock_inventaire.csv,2024-04-30|ENT-MTL|BD-9038,code_article,BD-9038,article_inconnu,rejetee
1368,stock_inventaire.csv,2025-09-30|ENT-QC|BD-1081,-,photo deja enregistree,doublon_exact,rejetee
1369,stock_inventaire.csv,2025-05-31|ENT-SAG|BD-9116,code_article,BD-9116,article_inconnu,rejetee
1370,stock_inventaire.csv,2025-12-31|ENT-MTL|BD-1094,-,photo deja enregistree,doublon_exact,rejetee
1371,stock_inventaire.csv,2025-10-31|ENT-QC|BD-1038,-,photo deja enregistree,doublon_exact,rejetee
1372,stock_inventaire.csv,2025-04-30|ENT-SAG|BD-1083,-,photo deja enregistree,doublon_exact,rejetee
1373,stock_inventaire.csv,2024-02-29|ENT-QC|BD-1140,-,photo deja enregistree,doublon_exact,rejetee
1374,stock_inventaire.csv,2025-02-28|ENT-QC|BD-1034,-,photo deja enregistree,doublon_exact,rejetee
1375,stock_inventaire.csv,2025-12-31|ENT-SAG|BD-1061,-,photo deja enregistree,doublon_exact,rejetee
1376,stock_inventaire.csv,2024-05-31|ENT-MTL|BD-9614,code_article,BD-9614,article_inconnu,rejetee
1377,stock_inventaire.csv,2024-05-31|ENT-MTL|BD-1129,-,photo deja enregistree,doublon_exact,rejetee
1378,stock_inventaire.csv,2024-08-31|ENT-MTL|BD-1053,quantite_en_stock,-2,quantite_invalide,rejetee
1379,stock_inventaire.csv,2025-03-31|ENT-MTL|BD-9251,code_article,BD-9251,article_inconnu,rejetee
1380,stock_inventaire.csv,2025-03-31|ENT-MTL|BD-9554,code_article,BD-9554,article_inconnu,rejetee
1381,stock_inventaire.csv,2025-08-31|ENT-MTL|BD-1058,-,photo deja enregistree,doublon_exact,rejetee
1382,stock_inventaire.csv,2025-12-31|ENT-MTL|BD-1172,-,photo deja enregistree,doublon_exact,rejetee
1383,stock_inventaire.csv,2024-06-30|ENT-SAG|BD-9003,code_article,BD-9003,article_inconnu,rejetee
1384,stock_inventaire.csv,2025-03-31|ENT-MTL|BD-1173,-,photo deja enregistree,doublon_exact,rejetee
1385,stock_inventaire.csv,2024-08-31|ENT-SAG|BD-9461,code_article,BD-9461,article_inconnu,rejetee
1386,stock_inventaire.csv,2024-10-31|ENT-SAG|BD-9335,code_article,BD-9335,article_inconnu,rejetee
1387,stock_inventaire.csv,2024-06-30|ENT-SAG|BD-9891,code_article,BD-9891,article_inconnu,rejetee
1388,stock_inventaire.csv,2024-06-30|ENT-SAG|BD-1165,-,photo deja enregistree,doublon_exact,rejetee
1389,stock_inventaire.csv,2024-03-31|ENT-QC|BD-1038,-,photo deja enregistree,doublon_exact,rejetee
1390,stock_inventaire.csv,2025-04-30|ENT-MTL|BD-9244,code_article,BD-9244,article_inconnu,rejetee
1391,stock_inventaire.csv,2025-04-30|ENT-QC|BD-1139,-,photo deja enregistree,doublon_exact,rejetee
1392,stock_inventaire.csv,2024-06-30|ENT-QC|BD-1172,-,photo deja enregistree,doublon_exact,rejetee
1393,stock_inventaire.csv,2024-10-31|ENT-SAG|BD-1107,-,photo deja enregistree,doublon_exact,rejetee
1394,stock_inventaire.csv,2025-04-30|ENT-SAG|BD-1002,-,photo deja enregistree,doublon_exact,rejetee
1395,stock_inventaire.csv,2025-11-30|ENT-MTL|BD-9931,code_article,BD-9931,article_inconnu,rejetee
1396,stock_inventaire.csv,2025-05-31|ENT-MTL|BD-1002,quantite_en_stock,-7,quantite_invalide,rejetee
1397,stock_inventaire.csv,2025-01-31|ENT-SAG|BD-9176,code_article,BD-9176,article_inconnu,rejetee
1398,stock_inventaire.csv,2025-06-30|ENT-QC|BD-1161,-,photo deja enregistree,doublon_exact,rejetee
1399,stock_inventaire.csv,2025-09-30|ENT-SAG|BD-1066,-,photo deja enregistree,doublon_exact,rejetee
1400,stock_inventaire.csv,2024-07-31|ENT-QC|BD-9531,code_article,BD-9531,article_inconnu,rejetee
1401,stock_inventaire.csv,2025-05-31|ENT-QC|BD-9540,code_article,BD-9540,article_inconnu,rejetee
1402,stock_inventaire.csv,2025-01-31|ENT-MTL|BD-9465,code_article,BD-9465,article_inconnu,rejetee
1403,stock_inventaire.csv,2024-01-31|ENT-QC|BD-1158,-,photo deja enregistree,doublon_exact,rejetee
1404,stock_inventaire.csv,2024-09-30|ENT-SAG|BD-1041,-,photo deja enregistree,doublon_exact,rejetee
1405,stock_inventaire.csv,2025-10-31|ENT-QC|BD-1140,quantite_en_stock,-9,quantite_invalide,rejetee
1406,stock_inventaire.csv,2024-08-31|ENT-QC|BD-1064,quantite_en_stock,-1,quantite_invalide,rejetee
1407,stock_inventaire.csv,2024-08-31|ENT-MTL|BD-1069,-,photo deja enregistree,doublon_exact,rejetee
1408,stock_inventaire.csv,2025-03-31|ENT-QC|BD-1043,quantite_en_stock,-2,quantite_invalide,rejetee
1409,stock_inventaire.csv,2025-07-31|ENT-MTL|BD-9612,code_article,BD-9612,article_inconnu,rejetee
1410,stock_inventaire.csv,2025-06-30|ENT-QC|BD-1130,-,photo deja enregistree,doublon_exact,rejetee
1411,stock_inventaire.csv,2024-01-31|ENT-SAG|BD-1103,-,photo deja enregistree,doublon_exact,rejetee
1412,stock_inventaire.csv,2025-12-31|ENT-QC|BD-1176,-,photo deja enregistree,doublon_exact,rejetee
1413,stock_inventaire.csv,2024-02-29|ENT-SAG|BD-1051,quantite_en_stock,-3,quantite_invalide,rejetee
1414,marketing_campagnes.json,2024-01 Publicité numérique,budget_prevu,None,valeur_manquante,corrigee
1415,marketing_campagnes.json,2024-05 Commandite locale,budget_prevu,None,valeur_manquante,corrigee
1416,marketing_campagnes.json,2024-10 Salons professionnels,budget_prevu,None,valeur_manquante,corrigee
1417,marketing_campagnes.json,2025-03 Salons professionnels,budget_prevu,None,valeur_manquante,corrigee
1418,marketing_campagnes.json,2025-08 Catalogue imprimé,budget_prevu,None,valeur_manquante,corrigee
1419,compta_charges.csv,12/2025 HONORAIRES PROFESSIONNELS,Categorie,HONORAIRES PROFESSIONNELS,variante_ecriture,corrigee
1420,compta_charges.csv,05/2025 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1421,compta_charges.csv,10/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1422,compta_charges.csv,08/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1423,compta_charges.csv,04/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1424,compta_charges.csv,01/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1425,compta_charges.csv,09/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1426,compta_charges.csv,11/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1427,compta_charges.csv,07/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1428,compta_charges.csv,12/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1429,compta_charges.csv,04/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1430,compta_charges.csv,11/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1431,compta_charges.csv,07/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1432,compta_charges.csv,02/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1433,compta_charges.csv,04/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1434,compta_charges.csv,01/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1435,compta_charges.csv,04/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1436,compta_charges.csv,05/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1437,compta_charges.csv,07/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1438,compta_charges.csv,06/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1439,compta_charges.csv,06/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1440,compta_charges.csv,03/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1441,compta_charges.csv,07/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1442,compta_charges.csv,10/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1443,compta_charges.csv,09/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1444,compta_charges.csv,11/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1445,compta_charges.csv,05/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1446,compta_charges.csv,02/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1447,compta_charges.csv,10/2025 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1448,compta_charges.csv,05/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1449,compta_charges.csv,08/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1450,compta_charges.csv,10/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1451,compta_charges.csv,06/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1452,compta_charges.csv,06/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1453,compta_charges.csv,09/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1454,compta_charges.csv,03/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1455,compta_charges.csv,07/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1456,compta_charges.csv,05/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1457,compta_charges.csv,02/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1458,compta_charges.csv,02/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1459,compta_charges.csv,04/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1460,compta_charges.csv,03/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1461,compta_charges.csv,05/2024 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1462,compta_charges.csv,08/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1463,compta_charges.csv,10/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1464,compta_charges.csv,08/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1465,compta_charges.csv,01/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1466,compta_charges.csv,08/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1467,compta_charges.csv,01/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1468,compta_charges.csv,07/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1469,compta_charges.csv,07/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1470,compta_charges.csv,06/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1471,compta_charges.csv,06/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1472,compta_charges.csv,12/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1473,compta_charges.csv,11/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1474,compta_charges.csv,11/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1475,compta_charges.csv,09/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1476,compta_charges.csv,10/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
