stock_id,date_id,entrepot_id,produit_id,quantite,cout_unitaire,valeur_stock,seuil_minimum,sous_seuil
561,20250930,1,156,59,164.64,9713.76,12,0
562,20241130,3,67,91,23.77,2163.07,6,0
563,20250831,1,130,12,323.89,3886.68,14,1
564,20240229,2,23,5,239.29,1196.45,13,1
565,20250131,2,29,5,243.45,1217.25,10,1
566,20241130,1,71,84,301.72,25344.48,16,0
567,20250531,1,158,33,184.61,6092.13,16,0
568,20240630,2,23,56,239.29,13400.24,13,0
569,20250731,3,165,23,107.92,2482.16,5,0
570,20240229,2,154,13,323.13,4200.69,12,0
571,20241231,1,28,3,140.77,422.31,14,1
572,20251231,1,176,36,328.78,11836.08,17,0
573,20240229,1,148,9,296.06,2664.54,12,1
574,20250131,2,164,26,100.45,2611.7,10,0
575,20240831,1,61,78,75.23,5867.94,18,0
576,20240131,2,101,29,62.94,1825.26,12,0
577,20250331,1,99,13,293.7,3818.1,12,0
578,20250731,2,54,72,262.94,18931.68,16,0
579,20250131,3,90,12,58.79,705.48,5,0
580,20240430,2,121,35,43.73,1530.55,9,0
581,20250430,3,74,15,110.54,1658.1,5,0
582,20250331,1,98,10,262.51,2625.1,15,1
583,20241031,2,14,13,26.62,346.06,14,1
584,20240531,3,154,13,323.13,4200.69,5,0
585,20240131,2,128,11,77.25,849.75,10,0
586,20240831,2,99,61,287.66,17547.26,11,0
587,20250131,3,161,25,64.16,1604.0,6,0
588,20240930,2,46,14,308.91,4324.74,17,1
589,20250531,2,37,100,16.65,1665.0,21,0
590,20240531,3,5,80,204.06,16324.8,5,0
591,20251031,1,92,92,168.72,15522.24,15,0
592,20241031,1,160,24,40.71,977.04,15,0
593,20251231,1,135,54,40.73,2199.42,15,0
594,20250430,1,51,94,79.76,7497.44,18,0
595,20240531,2,151,10,90.35,903.5,10,0
596,20241130,2,179,8,226.59,1812.72,12,1
597,20250228,2,131,8,37.08,296.64,13,1
598,20241231,1,92,1,140.04,140.04,15,1
599,20250430,1,9,42,67.67,2842.14,9,0
600,20250630,1,50,110,297.82,32760.2,19,0
601,20240930,1,141,62,307.78,19082.36,10,0
602,20250831,1,104,21,76.7,1610.7,11,0
603,20250131,2,162,22,68.38,1504.36,14,0
604,20250630,3,148,6,302.28,1813.68,5,0
605,20251231,2,170,9,16.95,152.55,12,1
606,20240531,1,25,56,146.28,8191.68,9,0
607,20240531,1,5,74,204.06,15100.44,13,0
608,20241031,1,65,65,128.81,8372.65,12,0
609,20240430,1,34,62,151.89,9417.18,13,0
610,20251231,1,155,92,329.15,30281.8,17,0
611,20250131,3,82,3,284.24,852.72,4,1
612,20250731,1,35,90,30.63,2756.7,19,0
613,20250131,1,175,41,96.85,3970.85,17,0
614,20240331,2,160,19,40.71,773.49,14,0
615,20250630,1,91,12,336.22,4034.64,11,0
616,20251231,1,160,25,41.56,1039.0,15,0
617,20251130,2,121,1,44.65,44.65,9,1
618,20240229,3,103,13,151.66,1971.58,5,0
619,20240630,2,57,75,19.26,1444.5,16,0
620,20250131,1,168,26,229.43,5965.18,13,0
621,20251130,3,112,9,67.02,603.18,5,0
622,20241130,1,55,14,209.35,2930.9,16,1
623,20240630,1,155,6,322.38,1934.28,17,1
624,20250228,3,19,9,173.78,1564.02,5,0
625,20251031,1,147,50,346.92,17346.0,10,0
626,20240930,3,157,39,24.69,962.91,5,0
627,20250531,2,124,53,153.77,8149.81,12,0
628,20251031,3,149,122,111.14,13559.08,7,0
629,20240531,3,75,16,59.74,955.84,5,0
630,20250630,3,176,52,328.78,17096.56,7,0
631,20240831,2,72,51,196.62,10027.62,12,0
632,20240930,3,16,17,219.41,3729.97,4,0
633,20250531,1,167,30,209.73,6291.9,13,0
634,20240731,3,130,9,317.23,2855.07,6,0
635,20251130,2,135,58,40.73,2362.34,14,0
636,20251130,2,113,18,281.81,5072.58,9,0
637,20241130,1,153,52,113.61,5907.72,11,0
638,20240430,1,17,62,307.26,19050.12,14,0
639,20240930,1,75,74,59.74,4420.76,13,0
640,20250531,2,28,62,143.73,8911.26,13,0
641,20240531,3,124,76,150.61,11446.36,5,0
642,20240630,3,57,115,19.26,2214.9,7,0
643,20250531,1,59,101,391.48,39539.48,16,0
644,20240630,1,20,82,32.44,2660.08,16,0
645,20240731,1,11,46,288.46,13269.16,9,0
646,20251231,1,57,0,23.2,0.0,17,1
647,20241130,3,48,14,32.82,459.48,7,0
648,20250930,2,157,19,25.21,478.99,12,0
649,20241031,1,22,4,247.74,990.96,8,1
650,20250430,3,86,25,82.42,2060.5,5,0
651,20241031,1,149,90,108.85,9796.5,18,0
652,20240930,3,121,11,43.73,481.03,4,0
653,20240229,1,171,16,83.7,1339.2,12,0
654,20251130,2,175,26,96.85,2518.1,16,0
655,20250228,3,169,42,282.28,11855.76,6,0
656,20250331,1,20,8,33.12,264.96,16,1
657,20250331,1,125,24,291.24,6989.76,12,0
658,20240731,1,21,74,201.55,14914.7,12,0
659,20250831,1,169,36,282.28,10162.08,14,0
660,20240331,1,107,12,147.44,1769.28,14,1
661,20250131,3,52,31,183.03,5673.93,7,0
662,20241031,3,121,6,43.73,262.38,4,0
663,20240331,2,49,77,30.58,2354.66,17,0
664,20240131,2,77,12,167.57,2010.84,13,1
665,20250930,1,49,34,31.22,1061.48,18,0
666,20240131,3,93,21,132.18,2775.78,4,0
667,20240430,1,29,46,238.44,10968.24,10,0
668,20250531,3,152,0,271.4,0.0,4,1
669,20251231,1,7,8,57.14,457.12,10,1
670,20241130,1,89,69,157.64,10877.16,12,0
671,20250731,1,38,102,319.94,32633.88,21,0
672,20251130,3,120,0,186.72,0.0,5,1
673,20250430,1,160,31,41.56,1288.36,15,0
674,20240930,1,9,1,66.28,66.28,9,1
675,20240430,1,33,63,110.89,6986.07,14,0
676,20240131,2,38,27,313.36,8460.72,20,0
677,20241231,1,83,0,157.14,0.0,11,1
678,20250131,2,82,0,284.24,0.0,10,1
679,20241031,1,116,12,58.93,707.16,16,1
680,20250531,3,76,6,338.68,2032.08,5,0
681,20240630,2,40,98,268.77,26339.46,17,0
682,20250531,2,153,13,116.0,1508.0,10,0
683,20251130,2,46,13,372.17,4838.21,17,1
684,20250131,1,17,18,313.71,5646.78,14,0
685,20251231,2,179,20,231.35,4627.0,12,0
686,20250331,2,21,7,205.78,1440.46,11,1
687,20250430,2,127,23,174.31,4009.13,14,0
688,20241231,2,10,4,87.08,348.32,11,1
689,20250731,2,7,50,57.14,2857.0,9,0
690,20240831,3,148,13,296.06,3848.78,5,0
691,20251231,1,31,21,300.62,6313.02,14,0
692,20240430,3,36,131,159.06,20836.86,8,0
693,20240930,1,7,18,55.96,1007.28,10,0
694,20240131,1,178,18,116.97,2105.46,17,0
695,20250131,1,40,27,274.41,7409.07,18,0
696,20250331,1,63,116,247.24,28679.84,21,0
697,20251231,2,28,4,143.73,574.92,13,1
698,20250630,1,96,0,205.7,0.0,10,1
699,20240831,2,142,0,98.85,0.0,10,1
700,20241231,1,43,19,294.1,5587.9,15,0
701,20250831,2,169,30,282.28,8468.4,13,0
702,20240331,3,160,42,40.71,1709.82,6,0
703,20240331,2,66,7,199.26,1394.82,9,1
704,20250331,2,89,6,160.95,965.7,11,1
705,20250831,2,89,45,189.92,8546.4,11,0
706,20250131,1,50,30,297.82,8934.6,19,0
707,20240930,1,38,9,313.36,2820.24,21,1
708,20250831,2,171,24,85.46,2051.04,12,0
709,20240331,2,19,16,170.21,2723.36,11,0
710,20240630,3,100,21,306.44,6435.24,4,0
711,20251231,2,158,44,184.61,8122.84,15,0
712,20250831,1,70,63,48.05,3027.15,10,0
713,20250331,1,68,14,290.25,4063.5,13,0
714,20240831,2,36,77,159.06,12247.62,18,0
715,20250430,1,139,9,203.11,1827.99,17,1
716,20250731,3,9,57,67.67,3857.19,3,0
717,20240930,1,100,49,306.44,15015.56,11,0
718,20250630,2,20,73,33.12,2417.76,15,0
719,20241130,2,94,48,121.74,5843.52,11,0
720,20240630,2,44,79,195.45,15440.55,16,0
721,20240831,3,51,144,78.12,11249.28,8,0
722,20240731,1,68,9,284.28,2558.52,13,1
723,20240731,3,48,80,32.82,2625.6,7,0
724,20250430,3,88,21,342.9,7200.9,4,0
725,20250930,3,90,79,69.37,5480.23,5,0
726,20251031,1,138,79,88.19,6967.01,14,0
727,20241130,1,16,4,219.41,877.64,9,1
728,20251231,3,68,4,342.49,1369.96,5,1
729,20250731,2,79,6,147.87,887.22,12,1
730,20241231,3,93,6,132.18,793.08,4,0
731,20240430,1,139,24,198.93,4774.32,17,0
732,20241231,1,142,67,98.85,6622.95,11,0
733,20250930,3,47,25,71.53,1788.25,6,0
734,20250131,1,23,22,244.32,5375.04,14,0
735,20251130,3,68,64,342.49,21919.36,5,0
736,20240630,1,37,104,16.31,1696.24,22,0
737,20241031,3,94,82,121.74,9982.68,5,0
738,20250630,2,162,28,68.38,1914.64,14,0
739,20250630,2,170,21,16.95,355.95,12,0
740,20241031,2,58,13,146.46,1903.98,17,1
741,20251231,1,46,10,372.17,3721.7,17,1
742,20250731,1,53,80,180.55,14444.0,20,0
743,20240229,1,42,26,261.53,6799.78,23,0
744,20241231,1,5,24,204.06,4897.44,13,0
745,20240531,1,3,45,188.61,8487.45,11,0
746,20240531,3,74,6,108.27,649.62,5,0
747,20250531,1,148,6,302.28,1813.68,12,1
748,20250531,2,175,24,96.85,2324.4,16,0
749,20241031,3,126,19,130.29,2475.51,5,0
750,20250630,1,89,15,189.92,2848.8,12,0
751,20241130,3,78,55,197.64,10870.2,4,0
752,20241231,2,118,12,336.11,4033.32,12,0
753,20241031,3,65,68,128.81,8759.08,5,0
754,20250731,2,180,33,95.3,3144.9,14,0
755,20250430,1,134,15,61.77,926.55,10,0
756,20240229,1,86,10,80.72,807.2,12,1
757,20240930,2,51,10,78.12,781.2,17,1
758,20241231,2,106,17,333.09,5662.53,13,0
759,20240531,1,122,49,208.3,10206.7,11,0
760,20250131,1,3,8,192.57,1540.56,11,1
761,20250228,1,84,13,318.55,4141.15,12,0
762,20250630,2,72,17,236.88,4026.96,12,0
763,20240930,2,107,0,147.44,0.0,13,1
764,20241231,2,67,4,23.77,95.08,13,1
765,20240430,1,136,10,110.14,1101.4,12,1
766,20240131,3,156,0,161.25,0.0,5,1
767,20251231,1,70,14,48.05,672.7,10,0
768,20250531,1,73,18,307.22,5529.96,14,0
769,20240831,1,102,51,255.33,13021.83,10,0
770,20250831,3,8,11,155.34,1708.74,4,0
771,20251130,1,101,65,75.83,4928.95,12,0
772,20250731,1,115,1,47.23,47.23,11,1
773,20250531,3,50,130,297.82,38716.6,8,0
774,20250930,3,118,19,343.17,6520.23,5,0
775,20251231,1,69,2,239.15,478.3,12,1
776,20251130,2,44,3,199.55,598.65,16,1
777,20241031,1,9,14,66.28,927.92,9,0
778,20240531,2,142,19,98.85,1878.15,10,0
779,20250228,2,151,4,92.25,369.0,10,1
780,20240930,1,115,4,46.26,185.04,11,1
781,20240331,1,115,19,46.26,878.94,11,0
782,20250131,2,23,10,244.32,2443.2,13,1
783,20240831,3,136,18,110.14,1982.52,5,0
784,20240531,1,155,27,322.38,8704.26,17,0
785,20250731,1,138,17,88.19,1499.23,14,0
786,20240731,2,71,6,301.72,1810.32,15,1
787,20250228,1,9,2,67.67,135.34,9,1
788,20250131,1,170,32,16.95,542.4,12,0
789,20240930,2,91,47,279.07,13116.29,11,0
790,20250331,1,177,12,215.66,2587.92,12,0
791,20240331,3,127,14,170.72,2390.08,6,0
792,20250430,1,46,87,315.4,27439.8,17,0
793,20241031,2,131,65,36.32,2360.8,13,0
794,20250630,1,78,7,238.11,1666.77,9,1
795,20241231,3,63,23,242.15,5569.45,9,0
796,20241231,1,106,18,333.09,5995.62,14,0
797,20240430,3,104,84,75.12,6310.08,5,0
798,20250731,2,43,64,300.28,19217.92,14,0
799,20250731,3,26,62,246.82,15302.84,4,0
800,20250731,1,62,86,135.59,11660.74,17,0
801,20240731,1,113,16,276.01,4416.16,10,0
802,20250228,2,134,0,61.77,0.0,10,1
803,20240731,2,137,11,25.06,275.66,13,1
804,20250630,3,52,88,183.03,16106.64,7,0
805,20241231,2,29,6,238.44,1430.64,10,1
806,20250930,3,93,76,159.25,12103.0,4,0
807,20250331,2,39,91,122.17,11117.47,18,0
808,20250228,1,92,17,142.98,2430.66,15,0
809,20250131,2,2,0,298.72,0.0,7,1
810,20240131,3,61,3,75.23,225.69,7,1
811,20240731,3,107,31,147.44,4570.64,6,0
812,20250831,1,161,34,64.16,2181.44,14,0
813,20250831,3,80,87,208.57,18145.59,5,0
814,20240731,1,158,42,180.81,7594.02,16,0
815,20250228,2,66,11,203.44,2237.84,9,0
816,20240831,2,157,23,24.69,567.87,12,0
817,20241130,1,112,14,65.64,918.96,13,0
818,20240930,1,61,6,75.23,451.38,18,1
819,20250630,3,40,110,274.41,30185.1,7,0
820,20250930,1,182,17,58.06,987.02,14,0
821,20240430,3,92,8,140.04,1120.32,6,0
822,20241130,3,152,76,265.82,20202.32,4,0
823,20240930,1,128,59,77.25,4557.75,10,0
824,20240531,1,16,44,219.41,9654.04,9,0
825,20241231,2,121,0,43.73,0.0,9,1
826,20251231,2,17,11,313.71,3450.81,13,1
827,20250531,2,7,39,57.14,2228.46,9,0
828,20240331,2,134,16,60.5,968.0,10,0
829,20241031,1,30,23,98.88,2274.24,11,0
830,20250731,2,27,62,254.96,15807.52,14,0
831,20241231,1,32,4,339.97,1359.88,13,1
832,20240430,2,8,42,128.94,5415.48,9,0
833,20250731,2,179,26,231.35,6015.1,12,0
834,20240930,1,163,23,294.58,6775.34,11,0
835,20250331,1,162,18,68.38,1230.84,14,0
836,20240131,2,125,19,285.25,5419.75,11,0
837,20240630,2,47,64,70.06,4483.84,14,0
838,20241031,2,71,74,301.72,22327.28,15,0
839,20250131,2,135,13,40.73,529.49,14,1
840,20251130,2,29,0,243.45,0.0,10,1
841,20240531,2,179,22,226.59,4984.98,12,0
842,20240531,1,45,93,76.76,7138.68,16,0
843,20240630,3,47,95,70.06,6655.7,6,0
844,20240229,2,60,16,241.9,3870.4,16,0
845,20240531,1,28,76,140.77,10698.52,14,0
846,20240831,1,71,94,301.72,28361.68,16,0
847,20250228,1,64,25,70.89,1772.25,15,0
848,20240930,3,169,34,276.47,9399.98,6,0
849,20250228,1,101,15,64.26,963.9,12,0
850,20240930,1,181,41,305.97,12544.77,18,0
851,20240531,3,120,66,182.88,12070.08,5,0
852,20240930,2,33,13,110.89,1441.57,13,0
853,20240531,1,114,71,149.59,10620.89,12,0
854,20240131,2,162,25,66.97,1674.25,14,0
855,20250731,3,130,8,323.89,2591.12,6,0
856,20241031,2,32,13,339.97,4419.61,12,0
857,20240930,1,147,57,339.78,19367.46,10,0
858,20241031,2,144,61,96.31,5874.91,14,0
859,20250331,1,50,128,297.82,38120.96,19,0
860,20240430,1,95,13,53.64,697.32,8,0
861,20250331,1,138,4,88.19,352.76,14,1
862,20250531,3,83,8,189.32,1514.56,4,0
863,20240531,2,162,33,66.97,2210.01,14,0
864,20240331,1,172,19,216.67,4116.73,13,0
865,20240531,1,10,57,87.08,4963.56,12,0
866,20240731,2,138,15,86.38,1295.7,13,0
867,20240531,1,50,112,291.69,32669.28,19,0
868,20250630,2,68,5,342.49,1712.45,12,1
869,20240131,3,2,7,292.58,2048.06,3,0
870,20241130,1,64,9,69.43,624.87,15,1
871,20250131,2,85,2,41.76,83.52,9,1
872,20250430,2,109,45,310.2,13959.0,10,0
873,20250331,2,142,3,100.93,302.79,10,1
874,20250131,1,49,24,31.22,749.28,18,0
875,20250731,1,37,148,16.65,2464.2,22,0
876,20240131,1,97,0,210.05,0.0,12,1
877,20250831,3,89,70,189.92,13294.4,5,0
878,20250531,1,36,107,191.63,20504.41,19,0
879,20241231,2,156,45,161.25,7256.25,11,0
880,20250731,3,147,2,346.92,693.84,4,1
881,20241130,1,164,13,98.38,1278.94,11,0
882,20250531,2,136,24,112.45,2698.8,12,0
883,20241031,1,66,50,199.26,9963.0,10,0
884,20251130,1,88,55,404.63,22254.65,9,0
885,20250731,2,158,28,184.61,5169.08,15,0
886,20240229,3,168,19,224.71,4269.49,5,0
887,20240331,3,112,15,65.64,984.6,5,0
888,20250930,2,173,24,212.35,5096.4,15,0
889,20251130,3,93,52,159.25,8281.0,4,0
890,20250531,1,31,70,300.62,21043.4,14,0
891,20250331,2,33,14,113.22,1585.08,13,0
892,20240930,3,111,0,145.84,0.0,5,1
893,20240229,2,94,23,121.74,2800.02,11,0
894,20250131,2,67,16,24.27,388.32,13,0
895,20240831,2,4,7,155.56,1088.92,10,1
896,20240531,2,96,0,170.74,0.0,10,1
897,20250831,1,140,20,41.26,825.2,12,0
898,20240331,1,53,97,176.84,17153.48,20,0
899,20250531,2,127,7,174.31,1220.17,14,1
900,20240331,1,75,12,59.74,716.88,13,1
901,20251130,3,137,75,25.59,1919.25,5,0
902,20241231,2,126,8,130.29,1042.32,12,1
903,20240430,1,43,79,294.1,23233.9,15,0
904,20250131,3,21,24,205.78,4938.72,5,0
905,20240229,1,101,0,62.94,0.0,12,1
906,20250228,2,62,6,114.9,689.4,16,1
907,20250331,2,51,74,79.76,5902.24,17,0
908,20240731,2,95,2,53.64,107.28,7,1
909,20250630,3,100,0,369.19,0.0,4,1
910,20240531,1,97,6,210.05,1260.3,12,1
911,20241031,2,49,15,30.58,458.7,17,1
912,20250131,1,120,19,186.72,3547.68,12,0
913,20250731,1,146,11,225.52,2480.72,14,1
914,20241031,3,52,22,179.27,3943.94,7,0
915,20250831,1,59,66,391.48,25837.68,16,0
916,20250630,2,7,34,57.14,1942.76,9,0
917,20240430,2,42,94,261.53,24583.82,22,0
918,20241130,1,94,74,121.74,9008.76,12,0
919,20250831,3,17,18,313.71,5646.78,6,0
920,20240731,2,113,9,276.01,2484.09,9,0
921,20250228,3,109,6,310.2,1861.2,4,0
922,20240930,1,51,34,78.12,2656.08,18,0
923,20241231,1,11,0,288.46,0.0,9,1
924,20250831,1,41,102,163.24,16650.48,16,0
925,20250331,3,108,12,169.96,2039.52,6,0
926,20240930,1,62,30,112.54,3376.2,17,0
927,20240630,1,107,74,147.44,10910.56,14,0
928,20250228,1,62,10,114.9,1149.0,17,1
929,20250228,2,97,6,214.46,1286.76,11,1
930,20240229,2,176,41,322.02,13202.82,16,0
931,20240331,3,120,19,182.88,3474.72,5,0
932,20250831,1,1,9,219.63,1976.67,9,0
933,20251231,3,9,9,67.67,609.03,3,0
934,20251130,3,78,53,238.11,12619.83,4,0
935,20250228,3,83,24,160.44,3850.56,4,0
936,20241031,2,29,15,238.44,3576.6,10,0
937,20241231,1,139,101,198.93,20091.93,17,0
938,20250630,3,92,29,168.72,4892.88,6,0
939,20241031,1,110,17,178.91,3041.47,12,0
940,20240930,2,73,49,255.0,12495.0,13,0
941,20240229,2,107,15,147.44,2211.6,13,0
942,20250430,2,60,63,246.98,15559.74,16,0
943,20250831,1,90,68,69.37,4717.16,12,0
944,20240930,3,88,46,335.85,15449.1,4,0
945,20240430,3,55,99,209.35,20725.65,7,0
946,20240229,1,130,15,317.23,4758.45,14,0
947,20250930,1,165,36,107.92,3885.12,12,0
948,20240630,1,1,58,182.3,10573.4,9,0
949,20251031,1,112,7,67.02,469.14,13,1
950,20251231,2,79,13,147.87,1922.31,12,0
951,20240331,3,169,35,276.47,9676.45,6,0
952,20251130,3,139,115,203.11,23357.65,7,0
953,20251231,1,125,16,291.24,4659.84,12,0
954,20250430,2,80,18,176.76,3181.68,11,0
955,20241231,3,90,0,57.58,0.0,5,1
956,20250930,1,57,35,23.2,812.0,17,0
957,20250430,1,104,77,76.7,5905.9,11,0
958,20241130,1,113,2,276.01,552.02,10,1
959,20240131,2,4,7,155.56,1088.92,10,1
960,20250731,3,29,61,243.45,14850.45,4,0
961,20240930,3,89,77,157.64,12138.28,5,0
962,20250531,2,99,5,346.57,1732.85,11,1
963,20251231,1,83,11,189.32,2082.52,11,0
964,20241231,1,40,16,268.77,4300.32,18,1
965,20250930,1,36,25,191.63,4790.75,19,0
966,20240430,2,156,6,161.25,967.5,11,1
967,20250430,1,17,86,313.71,26979.06,14,0
968,20241031,3,98,88,257.11,22625.68,6,0
969,20240131,1,107,8,147.44,1179.52,14,1
970,20250430,1,82,11,284.24,3126.64,11,0
971,20251031,1,62,16,135.59,2169.44,17,1
972,20250831,2,28,8,143.73,1149.84,13,1
973,20250228,3,93,6,134.96,809.76,4,0
974,20251130,1,115,2,47.23,94.46,11,1
975,20241130,1,45,18,76.76,1381.68,16,0
976,20241031,1,163,39,294.58,11488.62,11,0
977,20250228,1,22,0,252.94,0.0,8,1
978,20241231,1,34,14,151.89,2126.46,13,0
979,20240831,1,121,16,43.73,699.68,10,0
980,20240731,3,26,64,241.74,15471.36,4,0
981,20241130,1,161,19,62.84,1193.96,14,0
982,20251031,2,102,48,260.69,12513.12,10,0
983,20241031,2,3,0,188.61,0.0,10,1
984,20240731,2,73,0,255.0,0.0,13,1
985,20250531,1,176,23,328.78,7561.94,17,0
986,20240131,3,8,12,128.94,1547.28,4,0
987,20250531,2,180,24,95.3,2287.2,14,0
988,20251031,2,175,24,96.85,2324.4,16,0
989,20251231,2,6,11,182.47,2007.17,10,0
990,20240731,1,144,15,96.31,1444.65,15,0
991,20250131,1,93,5,134.96,674.8,10,1
992,20240930,2,111,1,145.84,145.84,11,1
993,20240430,2,7,36,55.96,2014.56,9,0
994,20241231,2,117,5,98.28,491.4,10,1
995,20240531,3,140,13,40.41,525.33,5,0
996,20250630,1,17,77,313.71,24155.67,14,0
997,20240630,1,55,80,209.35,16748.0,16,0
998,20250331,2,41,71,163.24,11590.04,15,0
999,20241231,1,150,84,339.92,28553.28,14,0
1000,20250131,2,103,5,154.84,774.2,12,1
1001,20250131,1,114,0,152.73,0.0,12,1
1002,20250331,2,32,1,347.11,347.11,12,1
1003,20250131,2,31,25,300.62,7515.5,13,0
1004,20240229,2,181,30,305.97,9179.1,17,0
1005,20240229,2,127,27,170.72,4609.44,14,0
1006,20250630,3,74,18,130.44,2347.92,5,0
1007,20250228,1,33,22,113.22,2490.84,14,0
1008,20241130,2,32,7,339.97,2379.79,12,1
1009,20240831,1,95,33,53.64,1770.12,8,0
1010,20250731,2,153,4,116.0,464.0,10,1
1011,20240131,3,148,21,296.06,6217.26,5,0
1012,20241231,1,130,76,317.23,24109.48,14,0
1013,20251031,3,72,80,236.88,18950.4,5,0
1014,20250531,2,3,50,227.23,11361.5,10,0
1015,20250331,3,172,19,221.22,4203.18,5,0
1016,20241231,2,74,11,108.27,1190.97,12,1
1017,20240331,2,99,12,287.66,3451.92,11,0
1018,20240430,2,89,9,157.64,1418.76,11,1
1019,20240430,1,23,73,239.29,17468.17,14,0
1020,20250228,1,163,30,300.77,9023.1,11,0
1021,20240930,3,165,29,105.7,3065.3,5,0
1022,20240131,3,180,19,93.34,1773.46,6,0
1023,20240430,3,172,40,216.67,8666.8,5,0
1024,20240331,1,42,113,261.53,29552.89,23,0
1025,20240630,1,154,18,323.13,5816.34,13,0
1026,20241031,3,28,0,140.77,0.0,6,1
1027,20250131,1,25,13,149.35,1941.55,9,0
1028,20240630,3,65,20,128.81,2576.2,5,0
1029,20251031,2,42,18,267.02,4806.36,22,1
1030,20240831,2,132,17,125.81,2138.77,13,0
1031,20240930,1,161,26,62.84,1633.84,14,0
1032,20241031,3,109,15,303.82,4557.3,4,0
1033,20251031,1,13,10,315.34,3153.4,12,1
1034,20250131,3,17,4,313.71,1254.84,6,1
1035,20241031,1,54,0,257.53,0.0,17,1
1036,20250228,1,23,19,244.32,4642.08,14,0
1037,20250531,2,40,84,274.41,23050.44,17,0
1038,20241031,1,126,2,130.29,260.58,12,1
1039,20241031,1,143,61,215.92,13171.12,13,0
1040,20250131,1,39,8,122.17,977.36,19,1
1041,20240930,3,29,6,238.44,1430.64,4,0
1042,20240229,1,146,2,220.88,441.76,14,1
1043,20241130,3,100,47,306.44,14402.68,4,0
1044,20251031,1,123,21,132.28,2777.88,13,0
1045,20240930,3,93,62,132.18,8195.16,4,0
1046,20250131,3,111,9,148.9,1340.1,5,0
1047,20240131,2,170,14,16.6,232.4,12,0
1048,20241031,2,121,1,43.73,43.73,9,1
1049,20240831,1,43,70,294.1,20587.0,15,0
1050,20250531,3,63,110,247.24,27196.4,9,0
1051,20250630,3,90,11,69.37,763.07,5,0
1052,20240229,2,113,8,276.01,2208.08,9,1
1053,20240229,2,97,2,210.05,420.1,11,1
1054,20240531,2,3,46,188.61,8676.06,10,0
1055,20240630,1,41,100,159.88,15988.0,16,0
1056,20241130,3,181,49,305.97,14992.53,8,0
1057,20251031,2,97,54,253.06,13665.24,11,0
1058,20250831,2,128,0,78.87,0.0,10,1
1059,20250228,2,40,7,274.41,1920.87,17,1
1060,20240630,2,178,27,116.97,3158.19,16,0
1061,20250131,3,51,39,79.76,3110.64,8,0
1062,20250331,2,109,10,310.2,3102.0,10,0
1063,20241130,1,152,43,265.82,11430.26,10,0
1064,20240229,1,155,5,322.38,1611.9,17,1
1065,20251031,3,38,5,319.94,1599.7,9,1
1066,20240331,1,155,15,322.38,4835.7,17,1
1067,20251130,2,83,41,189.32,7762.12,10,0
1068,20250131,3,27,1,254.96,254.96,6,1
1069,20240531,3,60,126,241.9,30479.4,7,0
1070,20240930,3,145,89,108.83,9685.87,7,0
1071,20240331,1,129,4,45.49,181.96,20,1
1072,20250228,1,151,12,92.25,1107.0,10,0
1073,20250831,1,106,23,340.08,7821.84,14,0
1074,20250731,2,182,17,58.06,987.02,13,0
1075,20241130,1,138,76,86.38,6564.88,14,0
1076,20251031,1,137,80,25.59,2047.2,13,0
1077,20240831,1,152,14,265.82,3721.48,10,0
1078,20240831,3,169,42,276.47,11611.74,6,0
1079,20251031,2,73,69,307.22,21198.18,13,0
1080,20250531,2,179,21,231.35,4858.35,12,0
1081,20240229,2,125,8,285.25,2282.0,11,1
1082,20240331,2,158,33,180.81,5966.73,15,0
1083,20241231,2,171,13,83.7,1088.1,12,0
1084,20240831,2,127,7,170.72,1195.04,14,1
1085,20241231,1,126,7,130.29,912.03,12,1
1086,20241231,3,51,16,78.12,1249.92,8,0
1087,20250331,3,38,135,319.94,43191.9,9,0
1088,20250930,3,98,95,309.76,29427.2,6,0
1089,20250831,1,150,6,347.06,2082.36,14,1
1090,20251130,2,31,14,300.62,4208.68,13,0
1091,20241130,1,41,26,159.88,4156.88,16,0
1092,20240531,1,51,104,78.12,8124.48,18,0
1093,20251130,2,99,57,346.57,19754.49,11,0
