date_photo,code_entrepot,code_article,quantite_en_stock,cout_unitaire,seuil_minimum
2024-04-30,ENT-QC,BD-1138,16,86.38,14
2024-07-31,ENT-QC,BD-1165,24,105.70,12
2025-05-31,ENT-QC,BD-1012,68,69.62,11
2025-11-30,ENT-MTL,BD-1056,29,293.14,18
2024-08-31,ENT-QC,BD-1155,29,322.38,17
2025-11-30,ENT-SAG,BD-1127,104,174.31,6
2024-02-29,ENT-QC,BD-1022,6,247.74,8
2024-11-30,ENT-QC,BD-1151,48,90.35,10
2025-07-31,ENT-QC,BD-1076,17,338.68,12
2025-12-31,ENT-MTL,BD-1020,9,33.12,15
2024-09-30,ENT-QC,BD-1148,69,296.06,12
2024-02-29,ENT-QC,BD-1095,3,53.64,8
2024-02-29,ENT-SAG,BD-1080,5,173.12,5
2025-08-31,ENT-QC,BD-1171,24,85.46,12
2025-02-28,ENT-QC,BD-1053,40,180.55,20
2024-10-31,ENT-MTL,BD-1054,0,257.53,16
2024-03-31,ENT-QC,BD-1149,22,108.85,18
2024-02-29,ENT-SAG,BD-1167,45,205.42,5
2025-03-31,ENT-SAG,BD-1051,127,79.76,8
2024-02-29,ENT-SAG,BD-1052,40,179.27,7
2025-06-30,ENT-SAG,BD-1078,0,238.11,4
2025-11-30,ENT-QC,BD-1080,72,208.57,12
2025-02-28,ENT-QC,BD-1118,17,343.17,13
2025-09-30,ENT-QC,BD-1020,2,33.12,16
2025-11-30,ENT-MTL,BD-1080,52,208.57,11
2024-06-30,ENT-QC,BD-1165,38,105.70,12
2024-12-31,ENT-QC,BD-1057,31,19.26,17
2025-06-30,ENT-QC,BD-1027,86,254.96,14
2025-02-28,ENT-MTL,BD-1128,9,78.87,10
2024-02-29,ENT-SAG,BD-1154,16,323.13,5
2025-03-31,ENT-SAG,BD-1099,8,293.70,5
2024-09-30,ENT-SAG,BD-1097,67,210.05,5
2024-01-31,ENT-QC,BD-1168,10,224.71,13
2024-01-31,ENT-SAG,BD-1036,1,159.06,8
2025-12-31,ENT-QC,BD-1129,97,46.45,20
2024-02-29,ENT-SAG,BD-1137,14,25.06,5
2025-11-30,ENT-SAG,BD-1088,68,404.63,4
2025-01-31,ENT-SAG,BD-1181,36,312.40,8
2024-09-30,ENT-MTL,BD-1044,7,195.45,16
2025-11-30,ENT-QC,BD-1139,103,203.11,17
2024-02-29,ENT-QC,BD-1036,0,159.06,19
2025-11-30,ENT-QC,BD-1057,20,23.20,17
2024-01-31,ENT-SAG,BD-1009,26,66.28,3
2024-01-31,ENT-MTL,BD-1002,3,292.58,7
2025-12-31,ENT-MTL,BD-1024,12,189.35,12
2025-03-31,ENT-QC,BD-1115,18,47.23,11
2024-07-31,ENT-SAG,BD-1093,5,132.18,4
2025-09-30,ENT-QC,BD-1178,41,119.43,17
2024-09-30,ENT-MTL,BD-1043,6,294.10,14
2024-12-31,ENT-MTL,BD-1055,11,209.35,15
2024-09-30,ENT-QC,BD-1123,35,129.56,13
2025-07-31,ENT-QC,BD-1118,7,343.17,13
2024-04-30,ENT-QC,BD-1094,7,121.74,12
2024-07-31,ENT-SAG,BD-1100,14,306.44,4
2025-07-31,ENT-QC,BD-1151,15,92.25,10
2024-07-31,ENT-MTL,BD-1048,82,32.82,15
2025-06-30,ENT-SAG,BD-1046,103,372.17,7
2025-09-30,ENT-MTL,BD-1042,3,267.02,22
2025-03-31,ENT-QC,BD-1178,29,119.43,17
2024-05-31,ENT-MTL,BD-9907,6,161.25,11
2025-10-31,ENT-QC,BD-1116,21,60.17,16
2024-04-30,ENT-QC,BD-1047,81,70.06,15
2025-11-30,ENT-QC,BD-1037,0,16.65,22
2024-12-31,ENT-QC,BD-1103,0,151.66,13
2025-08-31,ENT-SAG,BD-1033,15,113.22,6
2025-08-31,ENT-MTL,BD-1173,21,212.35,15
2025-12-31,ENT-SAG,BD-1126,14,133.03,5
2025-08-31,ENT-QC,BD-1129,23,46.45,20
2025-06-30,ENT-SAG,BD-1132,1,128.45,6
2025-03-31,ENT-QC,BD-1111,7,148.90,12
2024-07-31,ENT-QC,BD-1077,14,167.57,14
2024-06-30,ENT-SAG,BD-1089,11,157.64,5
2025-07-31,ENT-MTL,BD-1094,5,124.30,11
2024-08-31,ENT-SAG,BD-1002,11,292.58,3
2025-05-31,ENT-QC,BD-1096,0,205.70,10
2025-11-30,ENT-QC,BD-1071,96,363.51,16
2025-08-31,ENT-MTL,BD-1132,18,128.45,13
2024-07-31,ENT-QC,BD-1029,57,238.44,10
2025-09-30,ENT-QC,BD-1156,59,164.64,12
2024-11-30,ENT-SAG,BD-1067,91,23.77,6
2025-08-31,ENT-QC,BD-1130,12,323.89,14
2024-02-29,ENT-MTL,BD-1023,5,239.29,13
2025-01-31,ENT-MTL,BD-1029,5,243.45,10
2024-11-30,ENT-QC,BD-1071,84,301.72,16
2025-05-31,ENT-QC,BD-1158,33,184.61,16
2024-06-30,ENT-MTL,BD-1023,56,239.29,13
2025-07-31,ENT-SAG,BD-1165,23,107.92,5
2024-02-29,ENT-MTL,BD-1154,13,323.13,12
2024-12-31,ENT-QC,BD-1028,3,140.77,14
2025-12-31,ENT-QC,BD-1176,36,328.78,17
2024-02-29,ENT-QC,BD-1148,9,296.06,12
2025-01-31,ENT-MTL,BD-1164,26,100.45,10
2024-08-31,ENT-QC,BD-1061,78,75.23,18
2024-01-31,ENT-MTL,BD-1101,29,62.94,12
2025-03-31,ENT-QC,BD-1099,13,293.70,12
2025-07-31,ENT-MTL,BD-1054,72,262.94,16
2025-01-31,ENT-SAG,BD-1090,12,58.79,5
2024-04-30,ENT-MTL,BD-1121,35,43.73,9
2025-04-30,ENT-SAG,BD-1074,15,110.54,5
2025-03-31,ENT-QC,BD-1098,10,262.51,15
2024-10-31,ENT-MTL,BD-1014,13,26.62,14
2024-05-31,ENT-SAG,BD-1154,13,323.13,5
2024-01-31,ENT-MTL,BD-1128,11,77.25,10
2024-08-31,ENT-MTL,BD-1099,61,287.66,11
2025-01-31,ENT-SAG,BD-1161,25,64.16,6
2024-09-30,ENT-MTL,BD-1046,14,308.91,17
2025-05-31,ENT-MTL,BD-1037,100,16.65,21
2024-05-31,ENT-SAG,BD-1005,80,204.06,5
2025-10-31,ENT-QC,BD-1092,92,168.72,15
2024-10-31,ENT-QC,BD-1160,24,40.71,15
2025-12-31,ENT-QC,BD-1135,54,40.73,15
2025-04-30,ENT-QC,BD-1051,94,79.76,18
2024-05-31,ENT-MTL,BD-1151,10,90.35,10
2024-11-30,ENT-MTL,BD-1179,8,226.59,12
2025-02-28,ENT-MTL,BD-1131,8,37.08,13
2024-12-31,ENT-QC,BD-1092,1,140.04,15
2025-04-30,ENT-QC,BD-1009,42,67.67,9
2025-06-30,ENT-QC,BD-1050,110,297.82,19
2024-09-30,ENT-QC,BD-1141,62,307.78,10
2025-08-31,ENT-QC,BD-1104,21,76.70,11
2025-01-31,ENT-MTL,BD-1162,22,68.38,14
2025-06-30,ENT-SAG,BD-1148,6,302.28,5
2025-12-31,ENT-MTL,BD-1170,9,16.95,12
2024-05-31,ENT-QC,BD-1025,56,146.28,9
2024-05-31,ENT-QC,BD-1005,74,204.06,13
2024-10-31,ENT-QC,BD-1065,65,128.81,12
2024-04-30,ENT-QC,BD-1034,62,151.89,13
2025-12-31,ENT-QC,BD-1155,92,329.15,17
2025-01-31,ENT-SAG,BD-1082,3,284.24,4
2025-07-31,ENT-QC,BD-1035,90,30.63,19
2025-01-31,ENT-QC,BD-1175,41,96.85,17
2024-03-31,ENT-MTL,BD-1160,19,40.71,14
2025-06-30,ENT-QC,BD-1091,12,336.22,11
2025-12-31,ENT-QC,BD-1160,25,41.56,15
2025-11-30,ENT-MTL,BD-1121,1,44.65,9
2024-02-29,ENT-SAG,BD-1103,13,151.66,5
2024-06-30,ENT-MTL,BD-1057,75,19.26,16
2025-01-31,ENT-QC,BD-1168,26,229.43,13
2025-11-30,ENT-SAG,BD-1112,9,67.02,5
2024-11-30,ENT-QC,BD-1055,14,209.35,16
2024-06-30,ENT-QC,BD-1155,6,322.38,17
2025-02-28,ENT-SAG,BD-1019,9,173.78,5
2025-10-31,ENT-QC,BD-1147,50,346.92,10
2024-09-30,ENT-SAG,BD-1157,39,24.69,5
2025-05-31,ENT-MTL,BD-1124,53,153.77,12
2025-10-31,ENT-SAG,BD-1149,122,111.14,7
2024-05-31,ENT-SAG,BD-1075,16,59.74,5
2025-06-30,ENT-SAG,BD-1176,52,328.78,7
2024-08-31,ENT-MTL,BD-1072,51,196.62,12
2024-09-30,ENT-SAG,BD-1016,17,219.41,4
2025-05-31,ENT-QC,BD-1167,30,209.73,13
2024-07-31,ENT-SAG,BD-1130,9,317.23,6
2025-11-30,ENT-MTL,BD-1135,58,40.73,14
2025-11-30,ENT-MTL,BD-1113,18,281.81,9
2024-11-30,ENT-QC,BD-1153,52,113.61,11
2024-04-30,ENT-QC,BD-1017,62,307.26,14
2024-09-30,ENT-QC,BD-1075,74,59.74,13
2025-05-31,ENT-MTL,BD-1028,62,143.73,13
2024-05-31,ENT-SAG,BD-1124,76,150.61,5
2024-06-30,ENT-SAG,BD-1057,115,19.26,7
2025-05-31,ENT-QC,BD-1059,101,391.48,16
2024-06-30,ENT-QC,BD-1020,82,32.44,16
2024-07-31,ENT-QC,BD-1011,46,288.46,9
2025-12-31,ENT-QC,BD-1057,0,23.20,17
2024-11-30,ENT-SAG,BD-1048,14,32.82,7
2025-09-30,ENT-MTL,BD-1157,19,25.21,12
2024-10-31,ENT-QC,BD-1022,4,247.74,8
2025-04-30,ENT-SAG,BD-1086,25,82.42,5
2024-10-31,ENT-QC,BD-1149,90,108.85,18
2024-09-30,ENT-SAG,BD-1121,11,43.73,4
2024-02-29,ENT-QC,BD-1171,16,83.70,12
2025-11-30,ENT-MTL,BD-1175,26,96.85,16
2025-02-28,ENT-SAG,BD-1169,42,282.28,6
2025-03-31,ENT-QC,BD-1020,8,33.12,16
2025-03-31,ENT-QC,BD-1125,24,291.24,12
2024-07-31,ENT-QC,BD-1021,74,201.55,12
2025-08-31,ENT-QC,BD-1169,36,282.28,14
2024-03-31,ENT-QC,BD-1107,12,147.44,14
2025-01-31,ENT-SAG,BD-1052,31,183.03,7
2024-10-31,ENT-SAG,BD-1121,6,43.73,4
2024-03-31,ENT-MTL,BD-1049,77,30.58,17
2024-01-31,ENT-MTL,BD-1077,12,167.57,13
2025-09-30,ENT-QC,BD-1049,34,31.22,18
2024-01-31,ENT-SAG,BD-1093,21,132.18,4
2024-04-30,ENT-QC,BD-1029,46,238.44,10
2025-05-31,ENT-SAG,BD-1152,0,271.40,4
2025-12-31,ENT-QC,BD-1007,8,57.14,10
2024-11-30,ENT-QC,BD-1089,69,157.64,12
2025-07-31,ENT-QC,BD-1038,102,319.94,21
2025-11-30,ENT-SAG,BD-1120,0,186.72,5
2025-04-30,ENT-QC,BD-1160,31,41.56,15
2024-09-30,ENT-QC,BD-1009,1,66.28,9
2024-04-30,ENT-QC,BD-1033,63,110.89,14
2024-01-31,ENT-MTL,BD-1038,27,313.36,20
2024-12-31,ENT-QC,BD-1083,0,157.14,11
2025-01-31,ENT-MTL,BD-1082,0,284.24,10
2024-10-31,ENT-QC,BD-1116,12,58.93,16
2025-05-31,ENT-SAG,BD-1076,6,338.68,5
2024-06-30,ENT-MTL,BD-1040,98,268.77,17
2025-05-31,ENT-MTL,BD-1153,13,116.00,10
2025-11-30,ENT-MTL,BD-1046,13,372.17,17
2025-01-31,ENT-QC,BD-1017,18,313.71,14
2025-12-31,ENT-MTL,BD-1179,20,231.35,12
2025-03-31,ENT-MTL,BD-1021,7,205.78,11
2025-04-30,ENT-MTL,BD-1127,23,174.31,14
2024-12-31,ENT-MTL,BD-1010,4,87.08,11
2025-07-31,ENT-MTL,BD-1007,50,57.14,9
2024-08-31,ENT-SAG,BD-1148,13,296.06,5
2025-12-31,ENT-QC,BD-1031,21,300.62,14
2024-04-30,ENT-SAG,BD-1036,131,159.06,8
2024-09-30,ENT-QC,BD-1007,18,55.96,10
2024-01-31,ENT-QC,BD-1178,18,116.97,17
2025-01-31,ENT-QC,BD-1040,27,274.41,18
2025-03-31,ENT-QC,BD-1063,116,247.24,21
2025-12-31,ENT-MTL,BD-1028,4,143.73,13
2025-06-30,ENT-QC,BD-1096,0,205.70,10
2024-08-31,ENT-MTL,BD-1142,0,98.85,10
2024-12-31,ENT-QC,BD-1043,19,294.10,15
2025-08-31,ENT-MTL,BD-1169,30,282.28,13
2024-03-31,ENT-SAG,BD-1160,42,40.71,6
2024-03-31,ENT-MTL,BD-1066,7,199.26,9
2025-03-31,ENT-MTL,BD-1089,6,160.95,11
2025-08-31,ENT-MTL,BD-1089,45,189.92,11
2024-08-31,ENT-SAG,BD-1181,-7,305.97,8
2025-01-31,ENT-QC,BD-1050,30,297.82,19
2024-09-30,ENT-QC,BD-1038,9,313.36,21
2025-08-31,ENT-MTL,BD-1171,24,85.46,12
2024-03-31,ENT-MTL,BD-1019,16,170.21,11
2024-06-30,ENT-SAG,BD-1100,21,306.44,4
2025-12-31,ENT-MTL,BD-1158,44,184.61,15
2025-08-31,ENT-QC,BD-1070,63,48.05,10
2025-03-31,ENT-QC,BD-1068,14,290.25,13
2024-08-31,ENT-MTL,BD-1036,77,159.06,18
2025-04-30,ENT-QC,BD-1139,9,203.11,17
2025-07-31,ENT-SAG,BD-1009,57,67.67,3
2024-09-30,ENT-QC,BD-1100,49,306.44,11
2025-06-30,ENT-MTL,BD-1020,73,33.12,15
2024-11-30,ENT-MTL,BD-1094,48,121.74,11
2024-06-30,ENT-MTL,BD-1044,79,195.45,16
2024-08-31,ENT-SAG,BD-1051,144,78.12,8
2024-07-31,ENT-QC,BD-1068,9,284.28,13
2024-07-31,ENT-SAG,BD-1048,80,32.82,7
2025-04-30,ENT-SAG,BD-1088,21,342.90,4
2025-09-30,ENT-SAG,BD-1090,79,69.37,5
2025-10-31,ENT-QC,BD-1138,79,88.19,14
2024-11-30,ENT-QC,BD-1016,4,219.41,9
2025-12-31,ENT-SAG,BD-1068,4,342.49,5
2025-07-31,ENT-MTL,BD-1079,6,147.87,12
2024-12-31,ENT-SAG,BD-1093,6,132.18,4
2024-04-30,ENT-QC,BD-1139,24,198.93,17
2024-12-31,ENT-QC,BD-1142,67,98.85,11
2025-09-30,ENT-SAG,BD-1047,25,71.53,6
2025-01-31,ENT-QC,BD-1023,22,244.32,14
2025-11-30,ENT-SAG,BD-1068,64,342.49,5
2024-06-30,ENT-QC,BD-1037,104,16.31,22
2024-10-31,ENT-SAG,BD-1094,82,121.74,5
2025-06-30,ENT-MTL,BD-1162,28,68.38,14
2025-06-30,ENT-MTL,BD-1170,21,16.95,12
2024-10-31,ENT-MTL,BD-1058,13,146.46,17
2025-12-31,ENT-QC,BD-1046,10,372.17,17
2025-07-31,ENT-QC,BD-1053,80,180.55,20
2024-02-29,ENT-QC,BD-1042,26,261.53,23
2024-12-31,ENT-QC,BD-1005,24,204.06,13
2024-05-31,ENT-QC,BD-1003,45,188.61,11
2024-05-31,ENT-SAG,BD-1074,6,108.27,5
2025-05-31,ENT-QC,BD-1148,6,302.28,12
2025-05-31,ENT-MTL,BD-1175,24,96.85,16
2024-10-31,ENT-SAG,BD-1126,19,130.29,5
2025-06-30,ENT-QC,BD-1089,15,189.92,12
2024-11-30,ENT-SAG,BD-1078,55,197.64,4
2024-12-31,ENT-MTL,BD-1118,12,336.11,12
2024-10-31,ENT-SAG,BD-1065,68,128.81,5
2025-07-31,ENT-MTL,BD-1180,33,95.30,14
2025-04-30,ENT-QC,BD-1134,15,61.77,10
2024-02-29,ENT-QC,BD-1086,10,80.72,12
2024-09-30,ENT-MTL,BD-1051,10,78.12,17
2024-12-31,ENT-MTL,BD-1106,17,333.09,13
2025-11-30,ENT-QC,BD-9666,12,208.35,13
2024-05-31,ENT-QC,BD-1122,49,208.30,11
2025-01-31,ENT-QC,BD-1003,8,192.57,11
2025-02-28,ENT-QC,BD-1084,13,318.55,12
2025-06-30,ENT-MTL,BD-1072,17,236.88,12
2024-09-30,ENT-MTL,BD-1107,0,147.44,13
2024-12-31,ENT-MTL,BD-1067,4,23.77,13
2024-04-30,ENT-QC,BD-1136,10,110.14,12
2024-01-31,ENT-SAG,BD-1156,0,161.25,5
2025-12-31,ENT-QC,BD-1070,14,48.05,10
2025-05-31,ENT-QC,BD-1073,18,307.22,14
2024-08-31,ENT-QC,BD-1102,51,255.33,10
2025-08-31,ENT-SAG,BD-1008,11,155.34,4
2025-11-30,ENT-QC,BD-1101,65,75.83,12
2025-07-31,ENT-QC,BD-1115,1,47.23,11
2025-05-31,ENT-SAG,BD-1050,130,297.82,8
2025-09-30,ENT-SAG,BD-1118,19,343.17,5
2025-12-31,ENT-QC,BD-1069,2,239.15,12
2025-11-30,ENT-MTL,BD-1044,3,199.55,16
2024-10-31,ENT-QC,BD-1009,14,66.28,9
2024-05-31,ENT-MTL,BD-1142,19,98.85,10
2025-02-28,ENT-MTL,BD-1151,4,92.25,10
2024-09-30,ENT-QC,BD-1115,4,46.26,11
2024-03-31,ENT-QC,BD-1115,19,46.26,11
2025-01-31,ENT-MTL,BD-1023,10,244.32,13
2024-08-31,ENT-SAG,BD-1136,18,110.14,5
2024-05-31,ENT-QC,BD-1155,27,322.38,17
2025-07-31,ENT-QC,BD-1138,17,88.19,14
2024-07-31,ENT-MTL,BD-1071,6,301.72,15
2025-02-28,ENT-QC,BD-1009,2,67.67,9
2025-01-31,ENT-QC,BD-1170,32,16.95,12
2024-09-30,ENT-MTL,BD-1091,47,279.07,11
2025-03-31,ENT-QC,BD-1177,12,215.66,12
2024-03-31,ENT-SAG,BD-1127,14,170.72,6
2025-04-30,ENT-QC,BD-1046,87,315.40,17
2024-10-31,ENT-MTL,BD-1131,65,36.32,13
2025-06-30,ENT-QC,BD-1078,7,238.11,9
2024-12-31,ENT-SAG,BD-1063,23,242.15,9
2024-12-31,ENT-QC,BD-1106,18,333.09,14
2024-04-30,ENT-SAG,BD-1104,84,75.12,5
2025-07-31,ENT-MTL,BD-1043,64,300.28,14
2025-07-31,ENT-SAG,BD-1026,62,246.82,4
2025-07-31,ENT-QC,BD-1062,86,135.59,17
2024-07-31,ENT-QC,BD-1113,16,276.01,10
2025-02-28,ENT-MTL,BD-1134,0,61.77,10
2024-07-31,ENT-MTL,BD-1137,11,25.06,13
2025-06-30,ENT-SAG,BD-1052,88,183.03,7
2024-12-31,ENT-MTL,BD-1029,6,238.44,10
2025-09-30,ENT-SAG,BD-1093,76,159.25,4
2025-03-31,ENT-MTL,BD-1039,91,122.17,18
2025-02-28,ENT-QC,BD-1092,17,142.98,15
2025-01-31,ENT-MTL,BD-1002,0,298.72,7
2024-01-31,ENT-SAG,BD-1061,3,75.23,7
2024-07-31,ENT-SAG,BD-1107,31,147.44,6
2025-08-31,ENT-QC,BD-1161,34,64.16,14
2025-08-31,ENT-SAG,BD-1080,87,208.57,5
2024-07-31,ENT-QC,BD-1158,42,180.81,16
2025-02-28,ENT-MTL,BD-1066,11,203.44,9
2024-08-31,ENT-MTL,BD-1157,23,24.69,12
2024-11-30,ENT-QC,BD-1112,14,65.64,13
2024-09-30,ENT-QC,BD-1061,6,75.23,18
2025-06-30,ENT-SAG,BD-1040,110,274.41,7
2025-09-30,ENT-QC,BD-1182,17,58.06,14
2024-04-30,ENT-SAG,BD-1092,8,140.04,6
2024-11-30,ENT-SAG,BD-1152,76,265.82,4
2024-09-30,ENT-QC,BD-1128,59,77.25,10
2024-05-31,ENT-QC,BD-1016,44,219.41,9
2024-12-31,ENT-MTL,BD-1121,0,43.73,9
2025-12-31,ENT-MTL,BD-1017,11,313.71,13
2025-05-31,ENT-MTL,BD-1007,39,57.14,9
2024-03-31,ENT-MTL,BD-1134,16,60.50,10
2024-10-31,ENT-QC,BD-1030,23,98.88,11
2025-07-31,ENT-MTL,BD-1027,62,254.96,14
2024-12-31,ENT-QC,BD-1032,4,339.97,13
2024-04-30,ENT-MTL,BD-1008,42,128.94,9
2025-07-31,ENT-MTL,BD-1179,26,231.35,12
2024-09-30,ENT-QC,BD-1163,23,294.58,11
2025-03-31,ENT-QC,BD-1162,18,68.38,14
2024-01-31,ENT-MTL,BD-1125,19,285.25,11
2024-06-30,ENT-MTL,BD-1047,64,70.06,14
2024-10-31,ENT-MTL,BD-1071,74,301.72,15
2025-01-31,ENT-MTL,BD-1135,13,40.73,14
2025-11-30,ENT-MTL,BD-1029,0,243.45,10
2024-05-31,ENT-MTL,BD-1179,22,226.59,12
2024-05-31,ENT-QC,BD-1045,93,76.76,16
2024-06-30,ENT-SAG,BD-1047,95,70.06,6
2024-02-29,ENT-MTL,BD-1060,16,241.90,16
2024-05-31,ENT-QC,BD-1028,76,140.77,14
2024-08-31,ENT-QC,BD-1071,94,301.72,16
2025-02-28,ENT-QC,BD-1064,25,70.89,15
2024-09-30,ENT-SAG,BD-1169,34,276.47,6
2025-02-28,ENT-QC,BD-1101,15,64.26,12
2024-09-30,ENT-QC,BD-1181,41,305.97,18
2024-05-31,ENT-SAG,BD-1120,66,182.88,5
2024-09-30,ENT-MTL,BD-1033,13,110.89,13
2024-05-31,ENT-QC,BD-1114,71,149.59,12
2024-01-31,ENT-MTL,BD-1162,25,66.97,14
2025-07-31,ENT-SAG,BD-1130,8,323.89,6
2024-10-31,ENT-MTL,BD-1032,13,339.97,12
2024-09-30,ENT-QC,BD-1147,57,339.78,10
2024-10-31,ENT-MTL,BD-1144,61,96.31,14
2025-03-31,ENT-QC,BD-1050,128,297.82,19
2024-04-30,ENT-QC,BD-1095,13,53.64,8
2025-03-31,ENT-QC,BD-1138,4,88.19,14
2025-05-31,ENT-SAG,BD-1083,8,189.32,4
2024-05-31,ENT-MTL,BD-1162,33,66.97,14
2024-03-31,ENT-QC,BD-1172,19,216.67,13
2024-05-31,ENT-QC,BD-1010,57,87.08,12
2024-07-31,ENT-MTL,BD-1138,15,86.38,13
2025-05-31,ENT-QC,BD-1019,-8,205.07,12
2024-05-31,ENT-QC,BD-1050,112,291.69,19
2025-06-30,ENT-MTL,BD-1068,5,342.49,12
2024-01-31,ENT-SAG,BD-1002,7,292.58,3
2024-11-30,ENT-QC,BD-1064,9,69.43,15
2025-01-31,ENT-MTL,BD-1085,2,41.76,9
2025-04-30,ENT-MTL,BD-1109,45,310.20,10
2025-03-31,ENT-MTL,BD-1142,3,100.93,10
2025-01-31,ENT-QC,BD-1049,24,31.22,18
2025-07-31,ENT-QC,BD-1037,148,16.65,22
2024-01-31,ENT-QC,BD-1097,0,210.05,12
2025-08-31,ENT-SAG,BD-1089,70,189.92,5
2025-05-31,ENT-QC,BD-1036,107,191.63,19
2024-12-31,ENT-MTL,BD-1156,45,161.25,11
2025-07-31,ENT-SAG,BD-1147,2,346.92,4
2024-11-30,ENT-QC,BD-1164,13,98.38,11
2025-05-31,ENT-MTL,BD-1136,24,112.45,12
2024-10-31,ENT-QC,BD-1066,50,199.26,10
2025-11-30,ENT-QC,BD-1088,55,404.63,9
2025-07-31,ENT-MTL,BD-1158,28,184.61,15
2024-02-29,ENT-SAG,BD-1168,19,224.71,5
2024-03-31,ENT-SAG,BD-1112,15,65.64,5
2025-09-30,ENT-MTL,BD-1173,24,212.35,15
2025-11-30,ENT-SAG,BD-1093,52,159.25,4
2025-05-31,ENT-QC,BD-1031,70,300.62,14
2025-03-31,ENT-MTL,BD-1033,14,113.22,13
2024-09-30,ENT-SAG,BD-1111,0,145.84,5
2024-02-29,ENT-MTL,BD-1094,23,121.74,11
2025-01-31,ENT-MTL,BD-1067,16,24.27,13
2024-08-31,ENT-MTL,BD-1004,7,155.56,10
2024-05-31,ENT-MTL,BD-1096,0,170.74,10
2025-08-31,ENT-QC,BD-1140,20,41.26,12
2024-03-31,ENT-QC,BD-1053,97,176.84,20
2025-05-31,ENT-MTL,BD-1127,7,174.31,14
2024-03-31,ENT-QC,BD-1075,12,59.74,13
2025-11-30,ENT-SAG,BD-1137,75,25.59,5
2024-12-31,ENT-MTL,BD-1126,8,130.29,12
2024-04-30,ENT-QC,BD-1043,79,294.10,15
2025-01-31,ENT-SAG,BD-1021,24,205.78,5
2024-02-29,ENT-QC,BD-1101,0,62.94,12
2025-02-28,ENT-MTL,BD-1062,6,114.90,16
2025-03-31,ENT-MTL,BD-1051,74,79.76,17
2024-07-31,ENT-MTL,BD-1095,2,53.64,7
2025-06-30,ENT-SAG,BD-1100,0,369.19,4
2024-05-31,ENT-QC,BD-1097,6,210.05,12
2024-10-31,ENT-MTL,BD-1049,15,30.58,17
2025-01-31,ENT-QC,BD-1120,19,186.72,12
2025-07-31,ENT-QC,BD-1146,11,225.52,14
2024-10-31,ENT-SAG,BD-1052,22,179.27,7
2025-08-31,ENT-QC,BD-1059,66,391.48,16
2025-06-30,ENT-MTL,BD-1007,34,57.14,9
2024-04-30,ENT-MTL,BD-1042,94,261.53,22
2024-11-30,ENT-QC,BD-1094,74,121.74,12
2025-08-31,ENT-SAG,BD-1017,18,313.71,6
2024-07-31,ENT-MTL,BD-1113,9,276.01,9
2025-02-28,ENT-SAG,BD-1109,6,310.20,4
2024-09-30,ENT-QC,BD-1051,34,78.12,18
2024-12-31,ENT-QC,BD-1011,0,288.46,9
2025-08-31,ENT-QC,BD-1041,102,163.24,16
2025-03-31,ENT-SAG,BD-1108,12,169.96,6
2024-09-30,ENT-QC,BD-1062,30,112.54,17
2024-06-30,ENT-QC,BD-1107,74,147.44,14
2025-02-28,ENT-QC,BD-1062,10,114.90,17
2025-02-28,ENT-MTL,BD-1097,6,214.46,11
2024-02-29,ENT-MTL,BD-1176,41,322.02,16
2024-03-31,ENT-SAG,BD-1120,19,182.88,5
2025-08-31,ENT-QC,BD-1001,9,219.63,9
2025-12-31,ENT-SAG,BD-1009,9,67.67,3
2025-11-30,ENT-SAG,BD-1078,53,238.11,4
2025-02-28,ENT-SAG,BD-1083,24,160.44,4
2024-10-31,ENT-MTL,BD-1029,15,238.44,10
2024-12-31,ENT-QC,BD-1139,101,198.93,17
2025-06-30,ENT-SAG,BD-1092,29,168.72,6
2024-10-31,ENT-QC,BD-1110,17,178.91,12
2024-09-30,ENT-MTL,BD-1073,49,255.00,13
2024-02-29,ENT-MTL,BD-1107,15,147.44,13
2025-04-30,ENT-MTL,BD-1060,63,246.98,16
2024-07-31,ENT-SAG,BD-1177,-7,211.22,5
2025-08-31,ENT-QC,BD-1090,68,69.37,12
2024-09-30,ENT-SAG,BD-1088,46,335.85,4
2024-04-30,ENT-SAG,BD-1055,99,209.35,7
2024-02-29,ENT-QC,BD-1130,15,317.23,14
2025-09-30,ENT-QC,BD-1165,36,107.92,12
2024-06-30,ENT-QC,BD-1001,58,182.30,9
2025-10-31,ENT-QC,BD-1112,7,67.02,13
2025-12-31,ENT-MTL,BD-1079,13,147.87,12
2024-03-31,ENT-SAG,BD-1169,35,276.47,6
2025-11-30,ENT-SAG,BD-1139,115,203.11,7
2025-12-31,ENT-QC,BD-1125,16,291.24,12
2025-04-30,ENT-MTL,BD-1080,18,176.76,11
2024-12-31,ENT-SAG,BD-1090,0,57.58,5
2025-09-30,ENT-QC,BD-1057,35,23.20,17
2025-04-30,ENT-QC,BD-1104,77,76.70,11
2024-11-30,ENT-QC,BD-1113,2,276.01,10
2024-01-31,ENT-MTL,BD-1004,7,155.56,10
2025-07-31,ENT-SAG,BD-1029,61,243.45,4
2024-09-30,ENT-SAG,BD-1089,77,157.64,5
2025-05-31,ENT-MTL,BD-1099,5,346.57,11
2025-12-31,ENT-QC,BD-1083,11,189.32,11
2024-12-31,ENT-QC,BD-1040,16,268.77,18
2025-09-30,ENT-QC,BD-1036,25,191.63,19
2024-04-30,ENT-MTL,BD-1156,6,161.25,11
